LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,eyes
232.4434222,-1.698647295,271.724373,-0.378114405,324.6669474,-0.409822239,369.4702649,-0.43986995,361.6187017,-0.784358512,300.1766529,-0.181296405,0
231.3824617,0.648355324,288.3582401,0.170974425,335.6674264,1.356746558,344.5211167,0.440225295,353.8292354,0.063949731,313.9233146,0.429107667,0
233.5490794,-1.413443397,363.0728648,0.572557478,270.6807715,0.661007429,343.240786,0.582516862,379.4501875,-0.782782781,325.4936436,-0.193838786,0
287.1888609,-2.019268679,395.967725,-0.83755975,256.9760795,-0.032692192,320.8915449,-0.42459737,311.0940954,-0.391952537,298.3596717,-0.159040373,0
304.19206,-0.137261087,350.3886546,-0.350459827,314.7195465,-0.972008704,321.4616088,0.585815062,326.9803847,-0.010594674,319.8656797,0.442142484,0
289.1137681,-0.893210775,379.9406771,0.164557951,319.9050261,-0.362419048,354.5964993,-1.19120556,329.0015272,0.29254329,306.1273092,0.601761844,0
301.511878,1.263771349,347.2463218,0.901661556,304.6670749,-0.012241218,299.320214,-0.097289011,365.0178806,0.647636962,336.5212443,0.609784935,0
272.2560504,0.091535453,334.7263826,-0.623668409,333.2921236,1.672613316,307.9839556,-0.105693505,318.2784219,0.165167865,303.7018948,-0.618618856,0
251.2329423,-0.730099065,309.3356812,-0.216048479,286.783549,-1.018454458,321.5127111,0.107319736,302.3186119,0.347295442,278.5669121,-0.380549056,0
363.5446376,1.349254289,278.4612201,0.246098104,281.7109326,-0.821840643,327.0977838,-0.066685008,335.8825173,0.74406512,297.9046278,0.395910752,0
303.6043871,1.017587556,303.2390397,-1.609153771,332.6206867,-0.525118102,314.4906023,0.18470653,314.9660003,0.647626471,310.2016212,0.145131061,0
273.3744179,0.966954772,337.8918288,-0.363286702,289.0424628,-0.07664907,303.7188863,0.322772072,350.7155129,-0.229287839,332.8052846,-0.107996433,0
247.7506661,0.160612842,349.7076462,0.217988588,304.0078696,0.492374369,299.346522,0.192775037,333.0352738,0.217941539,349.3927278,0.076379834,0
233.7628947,-1.929075898,370.9353964,-1.209466855,259.5752159,-0.693697325,334.3196681,-0.22806884,354.5643825,0.017451715,352.6754599,0.129688433,0
301.7054132,-2.232630974,367.8231935,-0.600992107,267.9290683,-0.2685339,329.3630167,0.365757499,329.4621663,0.320251326,367.1294609,-0.328274221,0
313.6938919,-0.074307933,378.8975455,-1.904585912,235.2535215,1.487380169,321.9305743,0.391336208,323.4206385,-0.62179209,391.6118911,-0.452542606,0
299.1790887,-0.887264706,425.9179739,-0.93675993,197.2722443,0.894842621,307.859199,0.000583258,364.7874993,0.3112484,397.4477516,-0.086375782,0
310.6959182,1.361646977,416.2086086,-0.549965835,259.7425099,0.33417362,309.147492,0.377025994,357.5555771,0.795687237,388.7535706,0.387053699,0
297.0234805,0.502452226,394.2531995,-0.305847587,193.5368401,-0.422702323,384.8972501,0.182289056,410.6335758,0.476603088,431.8978265,0.025132544,0
817.1831345,-2.997270943,482.8266782,0.043444045,506.930894,2.014975611,330.3616566,-0.076156251,396.4428718,0.320114479,443.6582817,0.525650289,0
650.4963728,2.36973564,538.2558017,0.255648826,359.7745071,0.007673846,351.1301024,0.039549333,365.9148852,-0.198199138,415.0005875,0.235585685,0
694.2215491,1.24536568,578.8225637,0.675378796,341.8978212,-0.593259421,354.3986594,0.670496132,366.1374704,-0.298809153,419.7179615,0.046798454,0
546.2131065,0.49925749,677.5651094,-0.701585377,384.838932,-1.287842986,342.8490354,0.203923293,403.5231157,0.390414453,425.5011192,0.271593428,0
507.6294614,-0.207748918,685.2890473,-0.304861071,348.7402104,0.653473911,318.0823236,0.317720845,408.0243304,0.013979786,452.3667095,0.156583053,0
471.0353432,-1.076422184,808.1832446,-1.879890121,396.7240277,0.131799401,322.4641426,-1.094377258,438.8372615,0.160150521,443.914546,0.214936847,0
658.8702032,0.430580511,691.8772346,-1.337394801,538.6837039,-0.549793338,304.4645519,-1.113155062,406.1965559,-0.258247963,426.0984642,0.080015298,0
886.37238,0.210671014,656.788721,-0.951331574,371.5238314,1.245975584,336.6454785,0.069598139,370.0716581,-0.414236216,411.5349915,-0.057974056,0
990.7114499,-0.489564864,622.7903111,-0.49885313,380.0631754,0.635604172,297.7354453,0.503400577,386.5574063,0.443192978,396.4161713,0.615825395,0
918.4898061,-1.443216343,621.117815,-0.027037391,471.6739453,-1.661511977,321.0367172,0.200609512,448.1567666,0.522005077,389.3392538,-0.090369289,0
557.6450547,0.792913653,559.4890833,0.595115006,259.8198977,-0.751841124,361.3240603,-0.003391586,463.937273,0.3021337,383.336488,-0.104599855,0
577.9676873,-0.257717966,535.5591744,1.414763309,292.8874639,-0.269959824,311.7416043,-0.498826235,394.7324647,0.579259222,350.9453803,0.585337205,0
680.8862832,-1.107045349,501.0632452,1.956206007,239.2243713,1.426927251,323.9260443,0.074444852,366.6693219,0.397032717,339.0057018,0.217021448,0
501.079317,-1.823706534,574.0044591,2.032815899,147.789332,-1.259910808,329.4323534,0.171435463,314.4253257,0.335575441,256.9122502,0.0230751,0
451.7494253,-2.47457218,480.230882,0.30179757,149.2524469,0.76022102,330.1254297,0.284126627,310.3367169,-0.798315915,255.0585917,-0.387721412,0
494.594912,1.493002458,825.6567182,1.113402232,749.9933858,1.693979122,557.6844899,1.340354673,305.4054044,0.153767685,304.1084544,0.229970575,0
541.0947271,0.314445686,661.5737614,1.251441231,390.7384642,-0.571314479,446.6575221,1.774197939,298.5447364,-0.422432887,285.726975,-0.455517034,0
688.6745979,0.20453634,458.9835365,1.363460716,393.6903639,1.145621716,308.7651857,0.960032622,311.0594742,-0.275047974,317.934637,-0.334288728,0
750.0628301,-0.370338123,255.4522421,-0.091759924,431.4991055,0.546381076,329.5193841,0.385517191,334.0270508,-1.047996311,317.8055656,-0.219377614,0
705.2603943,-1.155782293,238.2793911,-1.428769516,424.7300699,-0.070320006,332.4451738,0.037817517,316.6053497,-0.805002281,321.6971449,-0.802747546,0
738.0604804,1.143466989,201.2037441,-0.828759773,478.7228303,-0.675435697,338.7486292,-0.775443111,293.6643946,-0.216127359,278.4315806,-0.200054862,0
733.2822117,0.177127129,210.5930251,-0.186352679,473.3019871,-0.002714787,337.5020366,0.300250578,296.861605,-0.741381862,280.6106415,-0.448119678,0
757.0856228,-0.722927703,216.0845817,0.162524582,453.4361492,-0.684430822,330.5439137,0.165795066,267.7729564,-0.206395636,263.5398906,-0.299566026,0
775.513537,1.308173596,205.182795,-0.412480778,520.4932538,1.150402927,342.8047003,0.264929486,273.6482048,0.262136019,296.5498238,0.254238238,0
801.3149486,-0.084063911,468.9022588,0.143958419,401.1737078,-0.861350951,361.7480356,-0.126999756,267.2991806,0.392933533,291.9066559,-0.274990382,0
879.5803908,-1.578758432,309.1798357,-1.266017871,303.2676875,-1.012587048,337.6886532,-0.807580736,322.8509586,-0.457224026,308.279089,-0.27434362,0
591.7965041,0.053214634,290.534485,-0.33800329,243.8621146,0.931148443,282.3558945,-1.197053593,308.8895809,0.410254681,297.1311261,0.44715458,0
585.5301704,-0.856309131,283.8029269,0.364157837,254.4274496,-1.052860334,261.3376834,0.005966732,288.6532517,-0.447063094,293.7208637,-0.881705729,0
591.0275324,-1.705174984,332.59805,1.124290056,198.0313576,0.89423233,250.9208048,-0.342692969,281.711146,0.390222081,269.5773205,0.386900868,0
544.2226884,0.664063836,365.7586399,1.776742985,183.2055792,0.603285608,240.5410084,-0.229927263,285.0441217,-0.454527624,279.4214969,-0.322336067,0
465.3381241,-0.118729724,330.971569,-1.658827917,110.2917948,1.357692678,254.4525536,0.22611359,288.963848,1.001007156,283.4291064,1.041050201,0
329.3883226,0.248357711,127.0690007,0.70626189,245.4951348,0.243402861,183.2537817,-0.223491373,225.1296908,0.599246576,239.5821223,0.532443484,0
353.0879,-0.582566076,162.922337,-0.669783937,273.529048,0.831542155,195.1037918,0.712643147,187.3182543,0.745603967,212.8028209,0.50729091,0
304.5532634,-1.874067896,109.1942896,0.049781219,303.1758407,0.339455528,188.4400771,0.811441402,164.1791512,-0.580064694,199.1748714,-0.62419569,0
307.2872988,0.255010416,115.5142459,0.778636021,311.608731,1.022306618,160.1252376,-0.80927979,177.2927972,-0.575126171,212.1817465,-0.101021975,0
258.485939,2.058398923,208.5584378,1.032632532,297.9502052,0.527133513,148.0376396,0.27693271,129.0998813,0.08453462,180.8437348,0.269920133,0
76.69420675,0.253360941,141.5530707,-0.098293657,239.9745487,0.053283946,154.9128944,0.009902983,149.7695931,-0.398434762,185.7441404,-0.222989902,0
124.0104759,1.665258712,143.2070007,-1.777005072,250.5939873,0.602218726,137.3645384,0.283227596,149.0732403,0.148873384,161.8588951,-0.062362724,0
259.8958158,0.947841537,108.3122144,0.197472141,241.6792244,0.055203759,168.7701053,-0.028246153,134.4302951,0.586319779,159.1015468,0.680030271,0
490.2372173,1.082684238,352.5663657,1.793742516,263.0210777,0.540565604,214.5231976,-0.154036321,145.8719665,-0.303646842,166.8602406,0.448776857,0
607.3399481,-0.357538577,288.9604052,0.349820547,331.7619973,-1.696665755,245.0078602,0.155425431,150.5331758,-0.559689554,177.4435114,-0.044866006,0
373.0684009,-1.37941868,482.0621743,-0.995136482,283.9387099,0.073569933,232.8429947,-0.621382707,157.6077684,0.589217907,181.876806,0.621781121,0
356.4144786,0.843116074,488.4766984,-0.415694062,316.5034592,1.887002223,240.2136876,-0.459942651,150.8950435,-0.564417174,201.2982133,0.319306004,0
371.6059775,-0.206004116,494.4685427,0.202814841,230.336937,-1.33022184,276.947335,0.870031489,171.8962215,0.023328932,205.4252749,0.233924594,0
302.9168735,-1.259104735,480.2397206,0.957091182,233.6456402,-0.741360408,275.5369864,0.480962558,160.7140112,-0.437984592,197.9306729,0.150126939,0
281.4838886,-2.605111923,481.5619149,1.569336844,262.2249148,1.028944962,288.4143179,-0.229434287,182.4691927,-0.863378076,201.5939002,0.014759363,0
341.7547101,2.491864224,500.5658652,0.138242247,305.9712741,0.33921491,303.2112762,-0.165158685,185.2521007,-0.731207698,191.5819753,-0.37214585,0
370.8452247,1.80663752,513.2500977,0.796525025,303.0571124,-0.402873378,291.1174178,-0.618356127,184.7715391,0.107294281,214.1020274,0.104512171,0
341.7330917,1.00950149,510.2820002,1.35648653,339.3887232,0.281731104,282.718293,0.090707999,184.1070789,0.309109627,211.467686,-0.55134326,0
365.6030126,-0.801229558,252.1839512,0.570429065,338.9495672,-0.055481796,290.1653248,-0.261834914,186.2747216,0.49047393,212.175299,-0.116008509,0
481.0779703,1.653270844,405.5556977,2.51264854,378.3317145,1.263962162,253.9729882,0.737974999,184.9825372,-0.321332245,243.4666876,-0.270130434,0
459.6025895,0.392546856,225.5039856,0.688607843,292.9602386,0.024994196,246.9540742,0.273616037,182.2663554,-0.005966204,219.4159273,-0.915416018,0
511.3165537,-1.036097354,288.5096927,-2.08678356,344.5039935,-0.584065081,273.0414719,-0.469736675,177.1014999,0.714428657,212.5280598,-0.107499889,0
381.3842524,-1.813175123,303.8093564,-1.836113678,300.0674097,0.026842688,214.0213935,-0.156546895,193.4396618,-0.08026587,210.3280766,-0.210759459,0
481.1690534,-1.600387755,340.1367895,-0.679575568,350.447972,-0.739632766,223.6730189,-0.173176522,187.2722777,0.39199468,204.6435571,-0.109700261,0
393.455059,-1.622421992,298.4342943,0.152189831,296.3024443,-0.949840617,217.581024,0.037334039,195.9518877,0.092432127,202.8506796,-0.353975494,0
359.1807891,-1.481811127,362.8055018,-0.954786656,329.9122665,-0.397756993,261.6833629,1.037674368,223.3309928,0.972543448,219.9451492,0.33823421,0
314.1612006,-2.258867172,307.0380824,-0.588751137,300.811139,-1.141765053,280.6099311,-0.640071127,259.847309,-0.347026908,251.9396345,-0.695038243,0
229.726333,-2.62726379,304.8212759,-0.092104565,354.7030452,0.027014074,287.3978152,-0.609782676,234.6853758,0.011185249,245.6115952,-0.161327074,0
147.117167,2.980591378,298.0651995,0.632525007,361.3895324,-0.656081639,284.2334371,-0.077869711,194.0965952,0.686766286,232.2789325,0.379509894,0
245.5414471,2.64102875,324.6033578,-0.857199166,301.1865703,1.447562262,276.2021875,0.580922262,267.994012,1.304023954,259.6841638,0.516222396,0
287.9980419,1.603415568,313.0973086,-0.335453119,319.8163982,-0.205549402,294.6549378,-0.500769866,254.1506481,-0.803682218,261.8367576,-0.567846411,0
482.2340648,0.697813277,184.3237235,-1.874232953,291.63842,-0.578662746,293.6084972,1.568760769,259.0409229,0.600195374,261.7701019,0.492710706,0
448.8715585,0.03836712,159.3654769,0.92593353,320.4306786,0.068541623,287.214876,0.513523407,255.1976343,0.121916298,274.5295675,0.007922308,0
453.6096243,1.756287792,296.803779,2.114255127,348.4896495,0.243108826,266.6125573,-0.218651993,261.4591129,0.760999145,272.7673139,0.429030419,0
429.1004439,1.141282453,256.8664825,2.088336985,387.6725313,1.241975382,286.8296386,-0.150269103,277.4122453,0.210169783,338.1820178,0.635384437,0
389.9390228,0.308999932,250.3372948,0.70451574,373.1811292,0.582870701,265.7529553,0.420947367,259.8250297,0.957468058,321.5152878,0.833539011,0
371.4231443,-0.438020794,234.0878971,1.462688656,360.5511226,0.687304087,276.1150568,0.258334274,249.055796,-0.39789102,300.518847,0.197929091,0
257.7893931,-1.356429273,316.2542655,2.148606473,265.3440043,0.364629897,277.9577826,-0.001265522,269.7012526,-0.588833316,326.7714081,0.088251913,0
239.7838543,0.762834914,291.3776041,0.549660689,292.7239116,0.861679842,257.2389258,-0.428036211,266.9813113,0.286837019,321.3448371,0.466464922,0
247.4391275,0.062662866,264.265074,1.12630848,285.3132181,0.204752817,234.345113,0.161633974,211.0882346,-0.303726058,256.5544394,-0.431854119,0
175.1881047,2.723452122,190.7980943,1.735111752,282.5319899,-0.490648019,221.7681904,0.617660646,200.2708326,0.340737877,255.196039,0.42716019,0
252.2877462,1.776699554,196.8045838,0.691972029,322.9332382,1.275038486,237.7868547,0.594180842,247.1850392,0.357142215,287.333772,0.375279662,0
265.5811111,1.024718646,208.3791583,1.513654093,305.6846516,0.594004587,237.5712258,0.50392006,241.2370028,-0.057988031,275.2317136,-0.119639215,0
289.4596099,-0.32598923,189.3511421,-0.42587152,284.7803603,-1.134168879,216.8694913,0.518277444,275.0035069,-0.796703102,289.1261452,-1.021999947,0
237.6123343,-0.920385057,209.7501299,0.421036622,272.8592055,-0.417537858,223.0443783,-0.551479202,265.087442,0.059986664,276.5258719,-0.100497192,0
267.4198029,0.855347135,183.8146506,1.226360665,256.1596042,0.174247797,206.40963,0.464730436,265.2887662,0.424706518,285.6549896,-0.117846955,0
331.181699,-0.053456485,167.7563949,-0.309864981,241.0600788,-0.351663658,226.5784905,0.002195138,314.4742932,-1.460998045,296.1622901,-0.626322214,0
295.0701688,-0.782758378,222.5149701,-1.647542881,237.5084738,0.034444294,253.8789854,0.464037696,292.8317677,0.277821644,294.585715,-0.413156324,0
322.3782996,-2.902764485,246.2392691,-0.773445111,226.2487564,-0.441380867,355.4581696,-0.090699987,361.0134234,-0.389095383,460.239912,-1.156839861,0
368.0566203,2.450062269,272.4733779,-2.187731742,232.8697426,-1.080930714,328.5516543,-0.438815187,379.3081292,-0.55052092,430.2167907,-0.696756112,0
571.3437598,1.524957995,259.8572189,-0.075724456,215.8945604,-0.651261433,363.7119517,-0.224401451,372.309623,0.472832423,420.7014904,-0.242136835,0
447.181635,0.218660259,301.2448182,-1.633658121,154.5772784,0.789518866,323.0609444,0.574307328,365.479006,0.214236787,392.4572516,0.071342509,0
460.4123191,-0.832629476,329.9435315,-1.072633987,157.9430231,0.273210149,350.0102667,-0.574687968,370.2830994,-0.677406148,395.9777521,-0.298788901,0
487.8681548,1.369317807,358.4850917,-0.263803156,188.4233727,1.102970281,328.0881258,-0.342050901,407.8121845,-0.514305272,421.1841416,-0.636613075,0
435.3824134,0.487882288,431.8328392,0.834176342,244.8317345,-0.784740402,349.9761729,-0.63053806,385.5432349,0.734238978,403.6671465,0.246913186,0
489.670611,-0.195551178,355.5208904,0.764727796,320.4192052,0.028918921,343.0478912,-0.186115168,404.580376,-0.050574521,425.6212294,0.002216618,0
548.9223561,-1.292491185,373.5125688,-2.452905016,346.1989778,0.712123889,336.0653765,-0.777736011,419.4337556,-0.29303787,440.9593055,0.08559326,0
401.6961846,-1.911597563,285.0397864,1.796342195,348.6019662,0.730317055,301.1070339,-0.364931301,431.5796532,-0.552569224,460.8253875,0.395296304,0
226.9345762,0.705122209,326.3454021,1.423261401,363.0624911,0.250657014,291.6776913,0.1354162,360.3794331,1.025909683,321.4558806,1.358911411,0
229.3820255,-0.185272174,371.0694679,2.036492235,392.9301813,0.744417011,313.4699312,-0.107770052,367.9387435,0.519117684,317.5668042,0.157831127,0
277.4358626,1.662522046,418.3236661,0.334004761,409.6425483,0.051978884,316.4788839,-0.509371695,351.435893,0.165849261,327.9071103,0.279067101,0
344.3892789,0.474275933,426.8791623,0.772364262,392.0231294,0.942393585,306.9180799,0.498104543,348.4373274,0.397194289,320.3237607,0.311097086,0
413.6929574,-0.311089605,490.5814026,1.32485394,376.4981305,0.274726507,296.0809338,0.03339751,349.2165674,0.154986594,320.2648287,0.493020937,0
400.3494978,-1.199191412,446.7076824,-0.149912221,355.6745992,-1.230519458,299.4835295,0.459327294,314.8070427,0.021645696,306.361488,-0.085661269,0
415.8522757,1.228810839,409.1389103,0.239401904,380.4461924,-0.596655985,250.4290785,0.057929422,323.1723145,-0.422098889,327.9173401,-0.194607296,0
420.59378,0.130866422,504.2670555,-1.161143689,349.7441062,-1.001103034,278.1141528,0.18910745,290.2038618,0.585727986,279.9787384,0.288555119,0
410.3785452,-0.510379905,410.4784715,-0.463273467,264.0903816,-0.215388943,330.2778352,0.383551901,269.198731,-0.241555799,274.5517099,0.202571267,0
334.3075074,1.265034192,384.3331066,-0.402716314,259.0112109,0.354909148,370.742177,0.463859509,256.1060368,-0.351748056,273.8619394,0.049405707,0
339.9161847,0.293772363,382.2729021,0.028798043,258.6024078,-0.184435493,380.4783384,0.085150296,266.6431215,-0.16944426,289.9325162,0.032098759,0
304.1993852,-0.518114848,387.6196763,0.564693019,235.4930646,0.389558812,339.3376103,-0.873511318,282.1381068,-0.518825741,283.7034741,0.028061528,0
226.8784032,0.940808522,375.6782616,0.457952518,261.7546465,0.982991256,362.8351397,-1.246381409,294.5332029,0.196997005,289.0753773,0.291151483,0
240.4450259,-0.164632099,370.6230178,1.376520329,308.1887057,0.340808704,348.8664413,-0.143666455,314.6922904,0.159874457,314.0153353,-0.07700479,0
255.361437,-1.174611836,373.189895,0.014483539,315.3991689,-0.243472468,350.7348269,-0.351130467,308.1017445,-0.254355952,315.6987857,-0.102791262,0
258.7484689,1.06109387,353.376617,0.650351188,323.895108,0.378303396,350.730685,-0.353508979,301.0809629,-1.093794184,312.6881814,-1.012157121,0
283.2746681,-0.217775569,384.9629418,1.364576769,328.9320155,-0.316708017,359.614971,-0.291872819,331.5442998,-0.095465677,326.5183161,-0.386517967,0
204.9471969,2.21389622,352.4427937,1.74202698,263.9876208,-0.883277995,346.641414,0.016355086,353.8610746,-0.535116562,322.8449561,-0.443884325,0
113.9234151,1.368425384,275.20554,0.589774046,287.849412,-0.270111681,328.8989916,0.001398428,343.1370752,-0.308123691,316.3733938,-0.204641713,0
126.6849948,0.440564714,315.2630819,-1.053431048,282.6037385,0.36187572,325.9780952,-0.912178271,305.1540786,-0.600591806,279.5676288,-0.284308335,0
212.0799214,-1.714582341,368.627935,-0.53699431,330.9755784,-0.391929901,297.0946287,0.439264005,347.2089607,0.274357952,304.1828843,-0.343386824,0
74.27227398,-1.141422897,390.0221599,0.281403421,309.3043549,0.183730897,284.619395,-0.613791141,330.4124269,-1.084096103,299.4381425,-1.358595725,0
94.73311066,-1.919993312,349.446813,0.928709422,255.3681883,0.497598508,303.9480378,-0.635974317,298.7202927,-0.053346616,246.5158831,0.210400584,0
161.1669453,-1.156984002,342.7475487,1.130300682,320.9480783,0.804682232,266.9454965,0.331037377,266.187155,-0.02509129,220.4869914,-0.556956769,0
329.6192551,-2.021622394,296.2215076,-0.497282196,296.374892,-1.165360545,246.062062,0.554578342,262.7913594,0.44131233,226.0016025,0.534292884,0
313.7302433,-0.011321121,301.748255,0.168845624,330.1688615,-0.895207408,275.4052556,0.024071151,252.9644867,0.426709263,233.6867602,-0.27133472,0
233.0459849,-0.841135382,311.094196,0.651255852,302.7620078,0.967419045,260.7975867,0.039630255,318.9476812,-0.34158086,261.5635555,-0.683050869,0
262.319273,-1.811132433,278.8178094,1.150320357,284.6000659,-0.058776054,291.6372278,-0.031161907,311.7155561,0.049660564,250.6827276,-0.366479812,0
299.1123601,-2.642073953,265.8464669,-0.279931955,296.6092163,-0.496271003,282.3449973,0.821792017,311.7205795,1.111438658,239.5768641,0.517058181,0
344.8723305,0.010969969,288.4866797,-1.688391763,290.1383629,1.378275628,255.1463025,0.352292791,314.2619433,-0.218795754,252.6160726,0.241259265,0
470.9997441,1.574869382,242.163148,1.133830447,281.3324536,-0.941161617,245.926039,-0.380235694,277.2008529,0.061823334,256.4968699,0.419582717,0
224.6194936,0.201967475,312.6860496,-0.922922222,353.2031559,-0.437448473,245.9519931,-0.728754147,305.2263317,-0.199101308,256.5409736,0.247899867,0
173.0557757,-0.21139957,228.2763184,-0.526229388,331.5971189,0.154978821,256.4143859,0.435917959,305.0268751,0.136517466,268.0395204,0.399313883,0
275.803669,2.51788857,134.6916938,-0.765493832,306.6797686,0.654621513,269.7733694,-0.096819124,306.4176153,0.405268315,279.4493757,0.559055586,0
398.2066925,1.301888188,110.1456049,0.371219029,339.3781566,1.195844678,297.8801723,0.640171293,314.3544098,0.773009538,296.7485013,0.74524439,0
371.6293441,0.098463806,142.2300149,-1.328819009,295.255589,-0.441127212,254.2237111,0.302296725,303.9766223,0.155426453,320.3611954,0.274456763,0
234.4594132,-0.483979595,108.0910845,-2.060561632,294.8963377,-1.629805976,244.270482,-0.592409016,260.3190985,-1.119027414,238.402892,-0.982975497,0
221.0766872,-1.170169443,86.07028177,-0.239910295,297.3122154,-0.463702936,220.6862104,-0.347703748,250.9436202,-1.278055225,241.0177261,-0.208134159,0
305.5442419,1.154273686,139.7675871,1.475936728,274.495502,0.249896161,208.3042456,0.319859058,259.1664395,-0.472597707,246.7442372,-0.042919721,0
1081.483563,-2.769100332,905.3675906,-1.788603176,535.0085809,0.073999829,230.6255468,-0.551682794,259.4643066,0.385723028,250.7344886,0.30760107,0
848.958346,-0.501117578,1106.417925,-1.223131798,349.6058249,0.779168739,274.3302262,-0.34841882,269.1334424,0.082179881,280.2346255,-0.490943573,0
1111.163013,1.545796793,881.1138597,-0.579702901,458.0289216,-0.169735454,302.0158373,-0.129596603,237.8934914,0.511622964,276.2698028,0.226611368,0
1193.052088,0.64815849,850.1288686,0.049941673,449.3661017,0.388574114,299.4740606,0.228986628,239.5060358,0.314823174,260.4179542,-0.35979043,0
1192.659481,-0.289014839,890.6908974,-1.435371334,458.8693371,-1.407700498,338.6355129,-0.749446209,282.1111027,0.537047881,294.4897642,0.022647153,0
1185.093683,-1.223770439,901.5949009,-0.805801984,450.4945275,0.484848451,325.6669608,-0.35256544,217.8053121,0.885468788,265.2302705,0.05203768,0
1176.337429,0.94706629,909.3111549,-0.190010385,410.7961557,-0.147043307,315.3927536,0.605175329,210.0092465,-0.139655246,253.1257526,-0.695075554,0
1073.680934,-0.024916407,912.6976348,0.506029647,398.2040359,0.443130139,341.4073598,-0.455541595,241.4735348,-0.498425681,265.2262458,-0.236929546,0
1133.061837,-0.926354999,797.1517508,-1.009733524,424.6201919,-0.185768778,349.0924531,0.32701779,228.7854487,0.329315955,289.6215011,-0.730456605,0
1326.82191,-1.885568635,820.7557615,-2.383601886,501.6546432,-2.338741772,324.3716206,-0.253714081,222.3792107,0.175865966,228.7942417,0.076823503,0
190.6983365,-1.442932217,250.8291011,0.379083079,456.7023343,0.011831575,328.2981338,-0.330708077,211.0092567,-0.146697818,221.7827478,-0.172654261,0
357.4976991,2.826738804,340.9818215,0.256023464,390.885187,1.490372853,311.6816995,0.604038324,252.0514577,0.721648067,246.9910383,0.445465623,0
341.9874801,2.601070422,267.3779268,1.097755942,384.1265048,0.070221821,326.7832328,0.323857326,228.7691653,0.133954823,228.814086,-0.130999741,0
208.1058853,1.915606218,290.0220047,1.276598627,391.2561302,0.583841753,309.2328223,-1.032373322,221.2856942,-0.030572982,228.0451665,0.177119966,0
215.6348694,0.730493045,250.8681755,-0.20576631,367.1483316,-0.074850855,258.3550007,-0.110070501,205.8178933,-0.238028979,210.6920045,-0.311551522,0
202.4075924,-0.070446418,275.597987,-2.04643024,343.2302593,-0.797563951,263.9973448,0.091127007,225.9365006,-0.414256343,232.4732342,-0.424455376,0
322.1184019,2.074831356,230.5310698,-1.941282972,351.9789963,1.272543804,273.066574,-0.330821944,204.5845983,-0.392211057,228.9243846,-0.120462994,0
397.323688,0.934014442,204.530018,-0.623433745,307.208081,-0.672146517,255.6637316,0.763807116,180.9926951,-0.318750334,228.2487563,-0.394459455,0
333.9406607,0.169739653,137.1697244,-0.797345105,234.0232466,1.067444235,224.552585,-0.094078566,192.99297,-0.621632137,229.080024,-0.668992653,0
300.8702471,-0.623008669,158.2079534,-0.215626731,212.6387235,-0.854056408,242.2968962,-0.738541563,169.6192063,-0.612531708,237.0200404,-0.606536037,0
238.3870486,-1.564908704,171.1604284,0.341824126,195.5063607,0.853252537,209.2595398,-0.402729583,182.4508521,0.200249103,239.4710512,0.371236341,0
267.1331009,0.546250262,163.3069147,0.955745147,194.2668484,-0.98242242,200.2764751,-0.75391669,288.1445882,-1.678084274,295.5785085,-0.856445892,0
280.8266117,-0.342620552,157.3349822,1.206297286,276.6054623,-0.078665999,269.5790172,-0.652517446,362.3374434,0.006122961,341.4456216,0.064007565,0
298.0949624,-1.336439976,129.3829806,-0.54686169,173.5983264,0.363307912,259.7854134,-0.579450094,363.087179,-0.150498096,359.4236727,-0.106807162,0
268.8434873,1.015994535,215.7349203,1.368706788,251.1629759,0.851220454,263.1054496,0.653745583,372.595075,0.154708367,377.116903,0.661921757,0
282.9795727,-0.079518317,257.6288213,1.325535761,231.2368581,-0.421819393,264.4234853,-0.271881586,383.654048,-0.115603159,372.1811083,-0.119133806,0
303.3965902,-0.981939186,260.4032713,1.380303171,258.6659246,-0.041407863,302.6718225,0.692283965,409.1765407,-0.374645821,412.2708999,0.376027814,0
372.0491654,-1.669837266,264.708039,0.359401364,236.5770511,-1.017809302,316.1175607,0.900843703,390.3330208,-0.098948941,400.8719871,0.303559878,0
399.7347525,0.855677582,407.0552801,0.696126209,319.5812384,1.012092276,327.7189204,0.089986573,392.3521566,-0.440958482,406.1815922,-0.001379303,0
493.6958753,-1.710730385,515.8839194,0.77271458,250.3413622,0.285032185,340.9727571,-0.54528072,420.5085642,-0.564703291,407.0593722,-0.329270913,0
467.6639729,0.036994642,519.9117668,1.524085781,290.5543585,-0.389458561,333.838576,-0.021780286,390.3113065,-0.305088374,407.0516066,0.389673577,0
509.9113846,-1.100003764,542.250015,0.05386346,255.9047339,0.25917647,361.7873565,0.104439416,303.9374677,-0.118504961,333.1638503,0.375506891,0
567.1905546,0.998686619,565.7751503,0.672599219,286.3222051,-0.149203806,297.7670456,0.950397935,192.4068063,0.017632129,254.642195,-0.513114144,0
559.1641026,0.025474585,572.6001269,-0.827547968,229.2823667,0.464281071,321.310668,0.671732776,217.5941887,0.832970091,256.0178395,0.433256671,0
567.9783782,-1.081498128,582.18387,-0.229093258,289.0716803,-0.282253525,336.6930559,-0.807319038,196.0902222,-1.070294296,272.8593624,-0.301427296,0
