LowGamma,LowGammePhase,HighGamma,HighGammaPhase,focus
1126.358783,-0.862498639,3686.883107,-0.849978396,1
1116.787696,-0.95352126,3559.648855,-0.719334699,1
1056.325759,-0.59693942,3498.63758,-0.405412275,1
1685.136867,-1.703739325,3804.925603,-1.087597412,1
1531.967849,-2.090924882,3650.072594,-1.713417294,1
1018.149095,1.261164804,2330.146861,0.643104079,1
1346.132884,1.225782038,3672.064112,1.192935445,1
1332.58668,1.125181467,3759.329013,1.185481009,1
1295.786533,1.063029757,4002.523152,1.099687929,1
1123.505535,1.083715729,3997.238135,1.047319018,1
1055.404241,0.177397018,3606.307843,0.069761195,1
978.8354892,-0.505018789,3486.693641,-0.165399473,1
1024.118188,-0.255119315,3493.463138,-0.202203094,1
1206.924225,0.929238868,3500.382852,0.821207104,1
1484.308676,1.415985236,3650.471522,1.289144487,1
834.5954147,-0.163486837,2187.786594,-0.17864044,1
1483.571903,-1.302626825,3804.69134,-1.426895172,1
1434.511826,-1.437711454,3829.698632,-1.506726514,1
1429.994446,-1.391021065,4092.075837,-1.418737811,1
1406.634373,-0.582187846,4270.12998,-1.354744159,1
1061.69768,-0.108108106,3567.480224,-0.376229273,1
1083.882577,0.13198507,3545.848255,-0.301455093,1
1110.820185,0.576708329,3497.792569,0.005642369,1
1000.450335,-1.143730975,3437.785797,-1.06791493,1
1193.697298,-0.971531473,3536.705766,-1.136650534,1
637.7015455,0.076585689,2038.42342,-0.031318433,1
1424.882059,1.101165536,3705.129927,1.285074219,1
1408.285314,0.810587712,3695.14345,1.126540029,1
1481.470868,1.047069792,4116.385415,1.010620033,1
1478.910381,1.209966489,4206.884034,1.343374988,1
1140.496396,0.588225075,3623.251805,0.433233694,1
1130.726359,0.393347345,3508.543468,0.222644676,1
1059.461243,0.186567117,3438.964431,0.250557319,1
941.8270204,0.549377411,3345.952912,0.327041165,1
1492.612596,0.681374642,3734.408109,0.881680841,1
1210.676338,0.219039468,2407.70144,0.187121533,1
1412.458706,-1.375512158,3647.33372,-1.433631091,1
1564.994126,-1.305729427,3852.326325,-1.252383407,1
1542.703166,-1.085827352,4130.246755,-1.118105453,1
1443.36143,-1.223556695,4121.554078,-1.287390865,1
1220.179565,-1.403637349,3757.034902,-0.929425168,1
1101.790662,-0.578041469,3595.445514,-0.544249305,1
1022.029664,-0.219902977,3496.314009,0.053574152,1
983.3498941,0.163876077,3405.627589,-0.221143931,1
1535.290247,-1.863156161,3909.726875,-1.250540617,1
1756.142406,-2.431858665,2965.290475,-1.637278171,1
1402.532742,0.919498991,3508.074839,1.017825775,1
1466.783218,0.836534819,3748.919243,0.781556529,1
1575.752709,1.126620982,4097.291197,1.299359197,1
1420.739123,0.83858647,4063.480462,0.73443731,1
1259.06864,0.624371233,3757.583372,0.760360462,1
1192.512935,0.866661719,3673.388079,0.704800172,1
1032.310187,0.460205217,3436.853432,0.018148294,1
1080.249763,-0.73279717,3426.863454,-0.202710964,1
1665.123708,0.861998933,3938.917927,0.99852662,1
1962.21188,1.282131865,3374.568279,0.857689817,1
1829.885273,-2.285984447,3503.524183,-1.675878429,1
1574.06203,-1.70842961,3792.76603,-1.471606661,1
1601.000377,-1.646177502,3955.787896,-1.435688668,1
1502.557048,-1.547165113,4014.657746,-0.952154974,1
1323.887199,-0.860365165,3832.601435,-0.5161618,1
1154.430625,-0.929675195,3611.589672,-0.540522589,1
1072.220539,0.455319988,3499.448245,0.112864216,1
1094.831036,0.888287536,3535.824051,0.530611665,1
1922.413606,-2.00814223,4011.116038,-1.441634427,1
1622.48019,-1.543461632,3426.546427,-1.504892942,1
1686.573336,1.525576159,2966.285348,0.999393938,1
1567.481688,1.217212975,3772.271742,1.048490782,1
1543.607194,0.929442288,3869.278914,1.214259864,1
1430.446916,1.212927878,4089.473562,1.120565017,1
1388.936603,0.757109077,4015.621674,0.77590092,1
1107.096461,0.688135682,3663.861766,0.650271971,1
990.3766972,0.864208497,3518.610657,0.247444108,1
1056.522099,-0.381110785,3496.096984,-0.760267369,1
1400.249699,1.678508598,3550.119192,1.084934743,1
1456.692022,1.110022146,3560.053974,1.044562016,1
893.0575508,-0.964595734,2245.820358,-0.386890791,1
1489.652744,-0.906715337,3747.171052,-0.896156502,1
1455.926217,-2.033445234,3760.703904,-1.885012162,1
1524.929824,-2.096541001,4107.932707,-1.628006066,1
1258.612039,-0.881896242,4039.776567,-0.942838564,1
1141.803454,-1.058181564,3682.346396,-1.041179834,1
1059.328072,-0.200974076,3567.826426,-0.311794503,1
1071.440133,0.003519217,3535.045047,-0.30925117,1
1003.945748,-0.47872329,3390.646556,-0.298971153,1
1322.562104,-1.401379768,3566.333489,-1.323201287,1
714.5276558,-0.287453604,2040.496557,-0.124651529,1
1420.179395,0.850495646,3600.837613,1.206462155,1
1554.045606,0.894800095,3780.340025,1.015643964,1
1504.83577,0.752884716,4022.015327,0.943843288,1
1384.564181,0.965935401,4096.752589,1.29275392,1
1304.556277,0.864022519,3682.901257,0.758784671,1
1218.739986,-0.058611332,3574.707559,0.033567745,1
1234.510442,-0.322600817,3527.821797,-0.000660463,1
1048.951771,0.652143828,3413.308418,0.476787581,1
1576.460789,1.117693285,3866.407145,1.133885835,1
1725.207595,0.531784363,2942.807152,0.473981224,1
1573.258943,-1.627540666,3657.228852,-1.555430321,1
1583.316598,-1.30862322,4007.105234,-1.551881765,1
1669.9249,-1.137176584,4189.449651,-1.127570667,1
1622.044921,-1.30179421,4238.915126,-1.135182656,1
1391.127505,-1.157514499,3994.907947,-1.01408994,1
1285.768813,-0.766190882,3825.297877,-0.896910881,1
1168.73036,0.133567754,3629.638781,-0.325878955,1
1249.43197,0.013603143,3597.163915,-0.063463426,1
1933.884853,-1.415446202,4151.661775,-1.293161823,1
687.1753028,-0.084039133,1996.633283,0.010258541,1
1402.063122,-1.61855453,3424.689692,-1.431357427,1
1534.405845,-2.054091632,3901.272711,-1.572283087,1
1528.162914,-1.051557071,4035.127851,-0.66564086,1
1481.970898,-0.931915883,4232.905395,-1.09620138,1
1526.877922,-1.662581934,4138.904708,-1.430264759,1
1282.817164,-0.678619688,3876.749219,-0.665299447,1
1136.658314,-0.67200257,3720.636578,-0.534475094,1
1152.316534,-0.79297929,3692.232413,-0.785141868,1
1047.221088,-0.609894908,3365.184004,-0.490045971,1
1887.527752,-1.831353181,3210.123688,-1.576989805,1
733.7279289,0.448500346,2036.113908,0.248077181,1
2207.390838,1.091655867,3385.488914,1.328183138,1
1791.08966,1.208303474,3848.507574,1.174178564,1
1657.636005,1.099587787,3961.903417,1.241771508,1
1690.414037,1.158478007,4316.559804,0.904774607,1
1557.397171,0.588074374,4283.533626,0.984700809,1
1359.933105,0.62355143,3963.892889,0.80393433,1
1232.271354,1.111653517,3786.119481,0.941816164,1
1193.200649,0.107177353,3751.248113,0.551930417,1
1053.006358,0.498831406,3475.6522,0.309875986,1
1444.271123,0.750826034,3304.990247,0.788656591,1
497.1838969,0.419749117,1773.388442,0.234864807,1
568.0907201,-0.888247834,1806.465692,-0.525822754,1
1326.944472,-1.682487332,3588.898669,-1.71831982,1
1345.634093,-1.133148126,3953.059075,-1.080013027,1
1290.845925,-1.73975258,4126.43233,-1.501318141,1
1181.678362,-1.512989225,4165.845876,-1.064454633,1
1151.892592,-0.992180755,3921.182245,-0.932295595,1
1125.412167,-0.886325192,3772.240069,-0.787184936,1
1178.394286,0.444565528,3639.223047,0.356478485,1
982.5632167,-0.168934119,3530.840146,-0.862359023,1
1034.277786,-1.264784783,3271.564732,-0.880629093,1
466.8218995,-0.568203547,1708.335869,-0.215351448,1
457.0763486,-0.103276487,1685.166254,-0.100828929,1
1321.516436,0.889185766,3357.113486,0.992068045,1
1353.292791,1.001706614,3633.445663,1.164959007,1
1320.405863,0.86575596,3710.105895,1.144539277,1
1257.788681,0.709495912,4013.538374,1.099767576,1
1205.241223,0.827276345,3669.598073,1.001352609,1
957.1510885,0.334751953,3418.836816,0.215694681,1
1082.686628,0.467071883,3509.509977,0.458639422,1
1162.280938,0.892644749,3654.932437,0.914733993,1
881.4109483,0.48568036,3259.273902,0.537609888,1
1772.381248,1.110874362,3156.519598,0.732467645,1
491.7317336,0.573609668,1978.908259,0.246805889,1
1511.818185,-1.243947764,2440.740819,-0.699509164,1
1587.455393,-1.835919246,3398.156255,-1.185805113,1
1469.5486,-1.178729036,3826.49167,-0.972132674,1
1355.082776,-1.369919923,3986.033263,-1.146345408,1
1304.658358,-0.197566294,3985.499849,-0.539070927,1
1522.915883,-1.999603184,4218.898978,-1.62820628,1
1160.921937,-0.435470717,3837.532343,-0.550718937,1
1093.442412,-0.156528873,3680.883472,-0.050476617,1
1092.969704,-0.957581889,3557.391989,-1.013661137,1
1125.786651,-0.624728804,3234.547021,-0.610291996,1
619.1145369,0.082035671,1841.488031,0.153525067,1
619.1086556,-0.203809022,1841.558184,-0.177174441,1
1354.201601,1.056648426,3412.607158,1.101617362,1
1508.211431,0.985004231,3873.74343,1.14173612,1
1451.622469,1.194028755,3998.983271,1.286491324,1
1537.439559,0.651000377,4334.065432,1.065511838,1
1447.617005,0.70827662,4132.475202,0.992142652,1
1226.250279,0.359620694,3716.992039,0.152249843,1
1252.540464,0.680638927,3641.494397,0.160277037,1
1233.412,0.955642282,3616.32268,0.83842854,1
1286.469606,0.706133793,3404.961813,0.572670009,1
2086.593822,1.297008329,3107.990143,0.992845633,1
696.3812009,-0.629108487,2017.249158,-0.302373348,1
759.5556698,-0.332041819,2045.914333,0.022292703,1
1428.832305,-1.236414849,3668.846101,-1.231741478,1
1432.768905,-1.308780133,3807.495466,-1.138496537,1
1353.115497,-1.193484651,3939.150799,-1.13692676,1
1221.924076,-1.551272769,3770.264197,-0.798129151,1
1156.20904,-1.281602213,3651.864064,-0.981675904,1
1108.332642,-0.168328818,3651.505568,-0.220286852,1
1095.730291,0.080938867,3625.470887,-0.239969787,1
1076.542007,-0.701692709,3605.377506,-0.870122366,1
1001.198317,0.042824436,3220.828019,-0.562127972,1
871.7300671,0.077480923,2215.196554,0.020606024,1
876.2130091,0.372096308,2220.983552,-0.299955547,1
2147.102977,0.964212548,3493.321569,1.206332596,1
1810.795161,0.992754261,3695.297161,1.322801474,1
1766.058747,0.723277487,4008.267226,0.902305789,1
1766.661993,1.264019094,4197.939506,0.837665144,1
1505.985653,0.937672703,4005.776809,0.835023892,1
1295.665637,0.463276037,3931.252412,0.575391058,1
1237.056656,0.407975309,3867.702353,0.346773421,1
1215.519979,1.822298569,3811.660295,1.502616821,1
989.9651111,0.821888732,3425.448945,0.794907542,1
1478.16566,1.694669444,3171.247476,1.237111059,1
729.2483191,0.03644099,2026.875666,-0.280257963,1
729.1229742,-0.249342369,2026.864941,-0.28030924,1
1367.299014,-1.008946417,3545.20843,-1.143647797,1
1465.371207,-1.199530974,3810.702631,-1.164552987,1
1522.810691,-1.766576979,4124.785964,-1.138651572,1
1546.341043,-1.710043731,4312.822981,-1.615758791,1
1254.992569,-0.838884571,4024.411595,-0.519791778,1
1394.226522,-1.109247393,3925.612557,-1.071119036,1
1182.337282,-0.63584791,3710.572812,-0.242312431,1
1290.45609,-1.271678458,3721.86723,-0.793118923,1
1181.406073,-1.234158987,3373.15618,-0.605141799,1
2332.303714,-2.212519478,3034.196804,-1.278012193,1
741.975786,0.380781072,2121.689545,0.066798915,1
750.2868438,0.061891809,2121.062732,0.046228663,1
1467.03032,0.932120503,3778.76781,1.153547114,1
1516.70685,0.550643428,4011.345747,0.959670898,1
1554.262344,0.744758802,4213.568776,1.033776172,1
1408.751631,0.675762666,4254.321206,0.925828343,1
1417.282946,0.358317366,4022.235815,0.591791406,1
1152.432963,0.015670719,3882.699061,0.29593675,1
1082.464278,0.63770115,3713.865714,0.01235871,1
1028.330864,0.820407534,3680.76585,1.089506957,1
979.4197568,0.450887156,3254.301842,0.717797653,1
830.236703,-0.269036595,1986.499723,-0.083102182,1
769.0157585,-0.33678303,1982.92247,-0.258412561,1
1987.25094,-1.693339005,2978.888325,-1.174474267,1
1644.199825,-1.941681049,3611.510869,-1.554882723,1
1690.888273,-1.238921548,4032.898427,-1.342910657,1
1591.235543,-1.428458575,4200.260707,-1.222179031,1
1481.749634,-0.991630131,4118.705708,-1.107358573,1
1307.044221,-0.49062037,4039.354808,-0.808344222,1
1120.956649,-0.00779681,3702.83284,-0.320232849,1
1054.956381,-0.369463513,3707.396448,-0.301588126,1
1003.783775,-0.551067168,3522.451375,-0.872392006,1
1007.501461,-0.316744898,3103.790119,-0.524145144,1
663.9569173,0.209472277,1972.135519,0.278918244,1
663.9569173,0.495071609,1972.135519,0.278918244,1
1509.942014,0.85542989,3465.86747,1.034140416,1
1524.004929,0.827430442,3806.4416,1.11635994,1
1552.958778,0.869763855,4093.298522,1.146698009,1
1462.51605,0.29790695,4249.310274,0.928753393,1
1465.44573,0.967523156,4123.467384,0.979608479,1
1337.363105,0.88921288,3977.877432,0.64118191,1
1129.353529,-0.395123886,3664.612324,-0.075011263,1
1198.256206,1.029398478,3678.796316,0.640096028,1
1226.473689,1.201844505,3456.841731,0.6063835,1
2252.169068,1.294465019,3327.620879,0.85761975,1
779.3846831,0.137757647,2141.068739,0.052650843,1
779.6201044,0.422819551,2141.013399,0.052443385,1
1383.456925,-0.799526593,3765.751133,-1.147458062,1
1509.205369,-0.795277029,3825.712415,-1.073985497,1
1513.814902,-1.115401436,4072.886257,-1.242829803,1
1457.838282,-0.225867325,4206.633648,-0.821104012,1
1307.252014,-0.698693691,3704.546598,-0.592501779,1
1236.543014,-0.378252021,3768.307867,-0.175790868,1
1267.912024,-0.79365683,3738.276686,-0.587362438,1
1115.422132,-0.714345645,3640.08732,-0.690700775,1
1036.147349,0.101621611,3249.010408,-0.328013384,1
1540.207676,-0.506495741,2490.853283,-0.537137918,1
962.3364519,0.094680187,2218.03308,0.086668981,1
1678.706301,1.635041702,2666.627836,0.872064472,1
1715.349087,1.073143842,3743.451,1.039278639,1
1660.655349,1.063342967,4052.849473,1.018643084,1
1596.026962,0.670740447,4259.744335,0.671211424,1
1525.528447,0.784461142,4255.073317,0.634697413,1
1326.230486,0.924608203,4081.671535,0.636945695,1
1202.901792,0.946029243,3850.830336,0.830153433,1
1176.159676,-0.035876433,3756.949308,0.303428634,1
967.7318537,0.869259286,3486.276261,0.698332532,1
984.9258515,0.018212382,3134.767564,0.384098557,1
685.5373628,0.06881082,1927.686886,-0.056307878,1
685.5663287,-0.216978498,1927.742508,-0.056291832,1
1628.544059,-1.885379832,3338.70333,-1.549627192,1
1574.234644,-1.934339153,3857.790508,-1.45619963,1
1532.954865,-1.095654073,4032.237941,-1.284471708,1
1468.899775,-0.839508927,4126.05372,-0.999576124,1
1602.848087,-1.858862279,4220.426085,-1.262898663,1
1444.93644,-1.030972657,4070.650203,-0.773931151,1
1275.296114,-0.55673647,3786.840215,-0.390353384,1
1150.84746,-0.949091971,3745.145091,-1.129106197,1
1247.889201,-1.390851861,3469.981577,-1.199971791,1
1964.962195,-1.637952428,3142.604921,-1.195018012,1
498.7031631,0.097289359,1714.02075,0.053592945,1
490.7215097,-0.166215321,1709.826579,-0.281480104,1
1356.147328,0.766511448,3611.34181,1.121366297,1
1448.275409,1.047421226,3954.428232,1.270800194,1
1468.890991,1.033434639,4067.384608,1.24802113,1
1352.196309,0.727193849,4285.638487,1.021008503,1
1007.242982,0.690298958,3654.520539,0.550991293,1
1023.341392,0.637730563,3555.339971,0.355081082,1
991.0075121,1.025225969,3745.539103,0.730395753,1
970.4343783,0.077821784,3594.005431,0.055581215,1
1032.568446,-0.063659411,3370.956929,0.427751871,1
1007.187125,0.257726039,2352.774796,0.072931128,1
702.4888393,-0.072386244,2138.319359,-0.178870306,1
2036.400955,-1.874590623,2982.214766,-0.882318879,1
1700.109325,-1.761161729,3607.076181,-1.263638773,1
1526.802051,-1.442226142,3760.776535,-0.958581812,1
1286.827413,-1.245820318,3845.065016,-0.781219194,1
1320.112797,-0.938716184,4120.088507,-0.778314784,1
1234.495032,-0.263596717,3882.3281,-0.715017593,1
1145.244425,-0.754822972,3679.617263,-0.449923432,1
1032.900697,0.913006954,3613.644042,0.157947969,1
1039.161204,-0.934391037,3473.044417,-1.104556696,1
1394.653992,-1.506988827,3238.643162,-1.194914979,1
643.115526,-0.105324788,2124.426014,0.030148471,1
643.115526,-0.39092412,2124.426014,-0.300545492,1
1319.965134,1.047679735,3551.12547,1.045762948,1
1418.198287,0.959223361,3834.816368,1.086167649,1
1464.437353,1.358689393,3849.737243,1.342179061,1
1467.207721,1.076660159,4233.599167,1.348404585,1
1360.411089,0.806944411,3982.007573,0.696060547,1
1311.091793,0.690822502,3790.530743,0.364086195,1
1272.605971,0.355498193,3741.142038,0.365004645,1
1318.247146,1.080017341,3739.88392,0.924827227,1
1212.682747,0.890460955,3359.685857,0.67277738,1
2185.729674,0.971471043,2978.460453,0.64829265,1
690.4484885,0.543992651,1927.215525,0.021631693,1
865.1554448,-1.241391283,2003.254403,-0.806099745,1
1465.716601,-1.224360526,3572.828876,-1.504055562,1
1497.061952,-1.225487973,3978.298448,-1.194036751,1
1431.990994,-1.831530681,4077.415998,-1.322825153,1
1374.962697,-1.622374334,4191.43689,-1.229178982,1
1255.440558,-1.30509062,3931.145777,-1.161417153,1
1312.339522,-1.206550233,3817.021974,-0.934670809,1
1008.812885,-0.24627984,3610.720087,-0.33453282,1
1017.491317,-0.631651602,3574.478406,-1.096402954,1
899.893499,-0.158666537,3160.003608,-0.323025468,1
810.7783775,0.137387656,2203.610531,0.040951348,1
810.7783775,0.422986988,2203.610531,0.371645311,1
1861.00607,0.94382672,3290.114218,0.882648824,1
1627.292501,0.785703172,3779.322283,1.176292214,1
1489.080175,1.012184094,3872.237076,0.680362182,1
1624.134917,1.091879078,4269.223494,0.653350544,1
1346.624679,0.705945629,4052.043674,0.673037695,1
1216.77787,0.039224635,3816.241076,0.292266003,1
1149.034641,0.682235836,3651.662408,0.459691864,1
870.7649388,1.115417716,3520.209201,1.160879748,1
856.9430643,0.333215866,3264.929276,0.498097261,1
1825.741685,1.198170431,3273.25635,1.001933594,1
731.6155185,0.219523378,1986.077639,-0.235201984,1
731.4704724,0.504713248,1986.0039,0.095397205,1
1371.200343,-1.591913026,3400.226808,-1.565466431,1
1495.533453,-1.552648872,3899.477169,-1.484505016,1
1478.66533,-0.902816829,3941.665442,-0.860866631,1
1524.546728,-0.570365329,4233.125473,-1.066914895,1
1382.944062,-0.707511523,4086.439902,-0.627627239,1
1173.539808,-0.714829496,3729.020712,-0.418588785,1
1050.569163,-0.418200311,3587.620391,-0.08052679,1
1075.03837,-1.353942279,3500.143585,-1.059078608,1
1091.677949,-1.552245137,3247.879272,-0.967944159,1
1871.460892,-2.60889851,2645.992605,-1.927914772,1
451.0478476,0.066230827,1867.317119,-0.292226668,1
1113.66913,1.980199446,2323.711215,1.153615968,1
1421.838371,1.205826112,3512.439638,1.113610927,1
1426.084794,1.156781513,3746.015655,0.962781905,1
1298.315504,0.54983123,3751.258028,0.722404384,1
1126.299143,0.585604509,3613.024339,0.605125865,1
1218.637294,1.258683922,3563.28354,0.465048846,1
1112.740754,0.236056249,3518.773505,0.037295754,1
1042.016671,0.034098227,3583.333206,0.479196624,1
1012.712386,0.384970267,3531.620794,0.426883146,1
979.2394703,0.132284534,3158.744271,0.464550787,1
829.6732748,-0.579181018,2060.913887,-0.395934476,1
829.983822,-0.294174446,2060.875545,-0.065655163,1
2008.376408,-1.78333363,3284.531374,-1.428156212,1
1812.109983,-1.937071669,3711.555624,-1.31499529,1
1712.132947,-1.91758045,3981.791923,-1.796689185,1
1505.217176,-0.483736902,4004.449785,-0.609933932,1
1320.495764,-1.582327543,4041.275395,-0.982807429,1
1400.887388,-0.53397373,3979.204477,-0.67179928,1
1164.91441,1.424906494,3766.767354,0.779887755,1
982.0097915,-0.410194997,3596.046427,-0.825015288,1
1023.221153,-0.096686844,3432.799362,-0.468899553,1
1856.644169,-1.521447715,3338.370222,-1.015080336,1
774.1909928,-0.22315162,2305.76851,-0.114904128,1
774.1638558,0.06267441,2305.881461,0.215843125,1
1321.304133,0.742469516,3799.047861,1.13235712,1
1391.320198,1.326748592,3604.540662,1.242902343,1
1573.511887,1.04867788,4110.295408,1.076089469,1
1612.409977,1.180735768,4257.087908,1.308506768,1
1200.590388,0.651344466,3741.518348,0.925625671,1
1246.11831,0.312555779,3834.757076,0.074013777,1
1062.953959,0.591729495,3650.269017,0.314143403,1
1061.598798,0.692953551,3532.929992,0.567705543,1
1110.117042,1.018267247,3302.168641,0.614211399,1
2124.373397,0.741876043,2861.01801,0.437257898,1
591.030027,-0.331041561,1878.514934,-0.111716059,1
650.7020009,-0.715126006,1908.764684,-0.48541687,1
1337.16243,-1.057828065,3641.538387,-1.37964408,1
1379.073744,-1.667802517,3736.214142,-1.362615644,1
1408.869067,-1.75161251,4027.291421,-1.700186718,1
1252.85427,-1.571527926,3991.287479,-1.402894561,1
1087.192222,-0.825436584,3550.851919,-0.768341968,1
988.5613024,-0.629678333,3588.614803,-0.237941818,1
1038.652056,-0.395924131,3599.404299,-0.230514194,1
1014.748006,-0.350615957,3576.290804,-0.653740517,1
954.8969884,-0.810031093,3177.444569,-1.083148087,1
703.2208507,0.431388744,1793.422238,-0.02609863,1
568.4783504,0.300618416,1763.272111,0.133195274,1
1884.720917,1.522349181,2848.525488,1.627403625,1
1619.861795,1.265020472,3472.305856,1.300391559,1
1584.715684,1.109921053,3917.718081,1.256820459,1
1560.713884,1.184219964,4080.491113,0.95493823,1
1331.832963,1.19258005,4003.889022,0.825907486,1
1296.173078,0.603881127,3905.341564,0.822833251,1
1089.036179,0.359381249,3659.274824,0.362497057,1
1021.754937,-0.02822899,3646.472922,0.293003781,1
1127.029366,0.84407529,3557.624303,0.94932636,1
971.970621,0.143074174,3070.779971,0.418699388,1
639.4780455,-0.299764513,1965.303035,-0.2799698,1
639.1578887,-0.014132829,1965.219303,0.381363528,1
1830.114347,-1.922142001,3458.216594,-1.473837866,1
1622.103743,-1.518004983,3765.686769,-1.137622874,1
1608.18409,-2.046816322,4076.301389,-1.763907036,1
1618.129792,-1.091964125,4233.560338,-1.035826585,1
1387.947551,-1.923928149,4085.838047,-1.20505162,1
1374.867897,-1.224085984,4011.013653,-0.751491999,1
1150.044432,-0.332197868,3707.522945,-0.704160789,1
1088.212886,-0.577675336,3714.89324,-0.91898353,1
1011.884038,-0.280396385,3444.981826,-0.578357485,1
1805.718501,-1.475083517,3188.271481,-0.991729601,1
692.0513782,-0.078590573,1987.891158,0.331830495,1
691.9096945,-0.364557079,1987.876555,0.001102001,1
1340.53281,0.884373351,3510.541561,0.940561618,1
1448.60348,0.639053815,3894.381322,0.845395474,1
1534.171802,1.206535586,4018.09667,1.270911358,1
1606.070821,1.238953368,4415.630461,1.374251896,1
1429.357463,0.920921655,4122.482439,1.060848744,1
1341.022433,0.770299495,3891.736123,0.30756048,1
1177.601895,0.079373961,3696.782073,0.14709843,1
1269.798517,0.442834136,3730.348439,0.498377848,1
1090.848567,0.611508304,3320.735704,0.44995026,1
2263.83438,0.870285752,2961.709271,0.458689286,1
776.2647386,0.109464934,2116.818077,0.234462305,1
778.6890367,-0.171446334,2116.966814,-0.091196735,1
1384.723709,-1.51301567,3656.261263,-1.567029898,1
1442.510077,-1.57524758,4004.024007,-1.597335824,1
1525.999402,-1.651652979,4154.545954,-1.39151583,1
1347.602821,-1.418781652,4266.253778,-1.279114334,1
1359.340467,-1.018687758,3995.887601,-0.875955665,1
1154.594511,-0.750060406,3767.983562,-0.483939833,1
1002.707135,0.963833002,3612.076962,0.053469447,1
932.8922748,-0.605356598,3518.263975,-1.047426994,1
921.9419032,-0.966409289,3167.157549,-1.009681532,1
874.1601587,-0.019960316,2106.722851,-0.015490571,1
694.4958869,-0.019510483,2011.754421,-0.387163934,1
1686.468319,1.533717218,2689.883488,1.35912673,1
1582.272602,0.862380874,3489.871967,0.893473909,1
1610.376211,1.278986653,3916.881524,1.047860306,1
1307.365515,1.239615356,3908.619245,0.95062031,1
1429.618367,1.063990548,4108.885901,1.038724934,1
1157.251335,1.137018185,3817.960617,0.761673852,1
1097.042472,0.565674221,3616.841453,0.478785685,1
864.1998015,0.20675061,3435.477421,0.093424592,1
931.5387838,0.393805703,3407.053505,0.393368305,1
1067.290253,1.495900684,3074.843918,1.242420502,1
529.8058504,-0.269583994,1921.07402,-0.389964509,1
529.8468106,0.014794948,1921.028285,0.271110451,1
1530.168388,-1.880909623,3360.885022,-1.587791594,1
1431.187706,-1.734910812,3577.841249,-1.32108081,1
1513.557073,-2.212871539,3908.358736,-1.964414768,1
1188.127103,-0.938013725,3780.68167,-1.049952286,1
1167.248362,-0.626326463,3704.326166,-0.689970307,1
1141.095312,-0.26944719,3806.964745,-0.442730133,1
1076.541459,0.115464461,3641.252976,0.258730912,1
1175.741296,-1.282893137,3676.659369,-1.335229988,1
1116.04197,-1.03414466,3392.50129,-0.655642585,1
1995.416233,-1.776305197,3327.381739,-1.255780405,1
546.6099773,-0.716991804,2013.544481,-0.151376064,1
546.6099773,-0.431392472,2013.544481,-0.482070027,1
1308.000854,0.982920607,3600.985398,1.156981713,1
1230.027634,0.230970197,3526.511379,0.246938088,1
1331.668674,0.887556194,4000.055581,1.22231181,1
1254.075079,0.743421809,3869.415871,1.041354767,1
1100.962893,1.203149541,3596.69331,0.91663781,1
1159.318703,0.688885596,3662.035603,0.456271388,1
1164.161118,1.359462959,3760.316034,0.736133474,1
1116.320149,0.729812002,3560.316059,0.558487575,1
1156.862714,0.481214567,3371.070314,0.515461418,1
1509.295897,0.310851958,2535.071021,0.104489498,1
473.2739017,-0.093448872,1904.401502,-0.310507004,1
1341.465134,-1.254526924,2261.836733,-0.693220803,1
1502.344831,-1.586157677,3497.068869,-1.307093388,1
1507.700629,-1.005273809,3889.20582,-1.315139723,1
1217.520096,-1.241943634,3733.813913,-1.010428703,1
1177.902963,-0.543191602,3927.458969,-0.788392182,1
1351.819053,-1.289917018,3839.009126,-1.273261754,1
1166.792095,0.562724022,3698.966245,-0.063039556,1
1204.425824,0.48910359,3658.526852,0.393008568,1
1057.055037,-0.706118307,3554.313302,-0.861664035,1
1004.962041,-0.37128049,3185.357861,-0.823138637,1
618.431285,0.319374123,2136.283617,0.111338149,1
618.4428926,-0.538332414,2136.236195,-0.550294681,1
1840.009972,0.69327119,3650.308757,1.306054517,1
1638.411906,0.65928412,3549.94411,0.838418558,1
1573.271778,1.141113229,3990.938934,1.403929154,1
1547.298881,0.84013565,3984.264396,0.565092824,1
1243.544059,0.33378881,3714.861918,0.47459712,1
1157.386151,0.355545074,3834.282415,0.525145553,1
1079.813197,0.857901951,3676.899292,0.536260741,1
1283.212339,1.219483134,3758.15409,0.875167372,1
1096.648599,1.152149216,3460.049191,0.867832546,1
1884.941557,1.47470394,3282.927594,1.064823004,1
656.4578276,0.191395855,2145.85537,0.114361572,1
656.4578276,0.476995187,2145.85537,0.114361572,1
1247.408271,-1.391417748,3637.569622,-1.402026373,1
1400.900565,-1.976660221,3828.835144,-1.694780341,1
1335.040825,-0.902349073,3856.804794,-0.897710326,1
1524.673389,-2.023680405,4410.700724,-1.819846185,1
1318.837434,-1.309619103,3845.158088,-0.91243446,1
1278.130671,-1.364444847,3853.510694,-1.253992056,1
1172.137092,-0.384114389,3695.261169,-0.180766058,1
1140.056569,-0.740734134,3696.858441,-0.86683618,1
1170.135212,-0.963301578,3440.571479,-0.464269994,1
2291.217368,-2.330082972,2938.612547,-1.47015685,1
788.5911684,-0.066098231,2135.812011,0.141933338,1
794.0475862,0.208910125,2130.397276,-0.203532311,1
1388.116383,1.163154235,3718.401624,1.307169243,1
1425.533561,1.008409973,3903.771858,1.227602188,1
