Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus
52.23764181137085,501,552.0816721331934,-0.17056035710505124,686.8741529831946,-0.6556467445727282,295.530652953396,-1.3695175344491906,616.9334999148849,-1.2092236529346905,505.0438892636282,0.36368770641038384,572.8275408590638,0.2690267496864733,OOOOOO
52.33560371398926,502,466.6965584260191,-1.0857550097598399,765.7829986725891,-0.2716368429242539,343.32191119382225,0.2948626418013892,612.3162045716067,-0.5605104906605392,506.12994901200994,0.08638936041480737,566.5201310594356,-0.08157877954384012,OOOOOO
52.43776059150696,503,587.583776266698,1.2558373003218395,697.2967325483452,0.15885659136776678,299.327513043435,-0.11696338397045217,605.7232487345914,-0.536559160645199,496.8439376075898,0.2838939555387816,569.7015534769489,-0.09260641530764417,OOOOOO
52.54058265686035,504,462.00159328840925,-0.03454497453569694,807.6979249109576,0.6910687721521941,464.92378729682184,-0.2294032909597466,573.3874831867672,0.41989145594646177,530.6350145944726,1.0301106272596166,562.893639783737,0.7573090111750324,OOOOOO
52.638609886169434,505,425.967182407255,-1.5290201516396011,756.450547137663,-0.8038560838288552,430.6867013813402,-0.8007884202522693,592.3625974636961,0.040410968226240476,545.448739318354,-0.30263467464418353,583.7333914751189,-0.14986127375271532,OOOOOO
52.74136519432068,506,502.556234894157,-2.527816364989966,769.5509235692434,-0.05831200481556387,391.3359638542207,-0.06650357574321326,619.0201705994677,1.099522128379515,564.7181097598877,0.21962003909437391,558.6629448554236,0.08471921938840296,OOOOOO
52.84359526634216,507,458.4565324067171,-0.4845940935972277,770.8945858365329,-1.517721247957484,369.8686219634271,0.37380047665130123,551.5918652995443,0.4074778445901481,511.1150711027157,-0.0484492594774105,480.5666604255408,0.2922058877516351,OOOOOO
52.941179275512695,508,361.35688030617723,1.1787008298559272,755.1753358920965,-0.723406661317139,473.5105849724538,0.4145106417021321,526.8815043236826,0.1494670064850248,507.7231752402264,0.5362220795563734,476.90913382627656,0.7446892032088563,OOOOOO
53.044172048568726,509,448.9178736404253,-0.22503607272232767,718.2757018272468,-0.004503819138333383,515.206460423368,-1.4002921133516468,507.79824309957803,-0.047755802925555854,550.3366858223353,0.9787643907790041,483.05419973070104,0.16972710922910325,OOOOOO
53.142651319503784,510,442.24414593958915,-0.9537497696787689,762.364734100027,0.5346943402990804,546.1962689441932,0.4662176922084811,520.0241079779605,0.609023531641752,581.7228042625106,-0.23716125483935208,598.2271529690878,-0.06832520922845435,OOOOOO
53.24440407752991,511,443.2117242128466,1.0915035398729342,586.7774264677709,-1.0347340779726664,556.0042998216411,-0.17951673331842946,464.7405977887819,0.24867612770350073,578.9893446450319,0.018253605752373114,584.4661945604084,0.25714685308715596,OOOOOO
53.347150802612305,512,588.4036464444313,0.04864289098477023,367.18978011714125,1.9983137321000137,541.4870779967374,1.0585677909824363,473.4321617667713,0.5196884096811354,662.331973856963,0.9346422867531902,681.6545437517,0.42189162537136976,OOOOOO
53.44538903236389,513,610.9173949423957,-0.8765428201244273,367.05277566180257,-0.03753208316724255,524.3206248729139,0.4123870512541334,475.4097918726327,0.5018152092680805,672.9039261479624,-0.14814359186259116,699.6551038709232,-0.3870584706286296,OOOOOO
53.54823064804077,514,316.5914454005367,-1.7156235777806432,665.7332992544285,0.52467741982946,415.09524166143757,0.13071340715585425,456.16031167061124,-0.04579381155994286,663.769192713973,0.13241229427478857,710.5045606218747,-0.3458823828246346,OOOOOO
53.64988088607788,515,378.08089192489456,-2.442510714633184,603.8836328320102,-0.9533657125220971,408.6133595382413,-0.5214555812249224,452.205958549103,-0.3686507708398224,671.8581835894963,0.5168425172578518,734.8645917072455,-0.20985752620565268,OOOOOO
53.74841547012329,516,382.7048634159445,-0.4299726419524943,613.0030581814775,-0.39002108970655036,397.28510646016764,-0.35637020824708304,505.2691884380878,-1.2504806197642226,689.067917772153,0.3014807309781907,705.4444226429669,-0.20679382180090092,OOOOOO
53.85112643241882,517,273.8746349222075,-1.396746905756917,709.6906070711012,0.08969549644993668,495.57231567653236,0.4113902694442836,448.53278133204844,-0.2552659718056496,725.6503052487019,0.0064623516475108556,712.6324169021019,0.08377515562993794,OOOOOO
53.94934129714966,518,291.5563622852985,0.6268805404849973,615.8727284014559,0.931290028612673,422.4659143245017,1.0997156669552957,451.63643040640994,-0.17838829706638115,693.9256569354392,0.177352134335977,696.0787952679343,0.031162231488005343,OOOOOO
54.052027463912964,519,357.57754876001377,2.4144289094066735,583.5472041098955,1.5518621883364432,345.6337709451772,-0.4266475456577937,430.53523316781894,-0.16504374857714693,680.3684446758284,0.10001989057777118,690.7697955749558,-0.2284878072793555,OOOOOO
54.15374946594238,520,406.5923447872189,1.914595450132948,648.809449339697,0.2952562433622529,299.7484962703301,-0.7874449687628546,422.0319738549352,-0.05161545844877832,632.6691752902632,-0.8096134546111743,620.1534108622043,-0.5179600768263519,OOOOOO
54.25232696533203,521,291.93988790826467,0.34400560739892505,612.1832385541996,1.024762989906906,326.4284554454077,-1.3313954874280964,455.0199333942644,-0.31967472391126467,639.4296472480245,-0.8578656436736551,596.0472682037938,-0.29531556487550187,OOOOOO
