LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,EyeM
400.1413468,-0.531396187,346.0579949,-0.367450221,193.7250988,0.878771916,164.4472169,-0.534843644,212.7943368,-1.934387699,538.1616279,-1.721533793,377.3640862,187.2322823,256.3476923,365.2011257,182.5489082,388.8331271,334.7421569,184.1217056,537.554877,339.2530495,163.0419814,483.3325446,336.7697125,131.4133668,322.1377864,0
382.5682392,1.726191894,278.3441422,0.252781382,267.6564299,-1.395013164,127.4968024,-0.154881066,131.8928432,-0.939690798,539.2818263,-1.363390425,373.0996708,179.0861578,375.4779824,377.3640862,187.2322823,256.3476923,365.2011257,182.5489082,388.8331271,334.7421569,184.1217056,537.554877,339.2530495,163.0419814,483.3325446,0
300.864009,0.082354705,255.9540938,-0.538173481,188.5954663,-1.208265163,191.7753781,-0.346149627,156.028412,-0.148394903,545.8324865,0.13951796,330.4561907,197.5766161,335.5873347,373.0996708,179.0861578,375.4779824,377.3640862,187.2322823,256.3476923,365.2011257,182.5489082,388.8331271,334.7421569,184.1217056,537.554877,0
330.9640124,-0.81348781,145.9086473,-0.21189161,234.2071964,0.318753358,121.5108737,0.846464927,154.2466624,1.12212052,589.7871154,1.075398891,278.4090514,190.1854222,350.9304492,330.4561907,197.5766161,335.5873347,373.0996708,179.0861578,375.4779824,377.3640862,187.2322823,256.3476923,365.2011257,182.5489082,388.8331271,0
333.0975268,1.415026879,187.2764362,0.260140017,226.3315066,-0.187718454,128.5640613,1.090465202,148.7279537,0.831478758,608.0514652,0.697719022,238.4363298,177.8590351,372.0168889,278.4090514,190.1854222,350.9304492,330.4561907,197.5766161,335.5873347,373.0996708,179.0861578,375.4779824,377.3640862,187.2322823,256.3476923,0
300.4545195,0.348582792,261.1611724,1.551608077,250.0771609,0.354349065,125.6036791,0.660086349,137.3007577,0.829535794,648.9990555,1.16604236,260.1869815,177.447784,378.3897094,238.4363298,177.8590351,372.0168889,278.4090514,190.1854222,350.9304492,330.4561907,197.5766161,335.5873347,373.0996708,179.0861578,375.4779824,0
296.9053168,-0.598369433,232.5843005,-0.126047841,229.1834205,-0.127768402,132.9078145,0.552605473,123.5349971,0.392063071,651.259501,0.507516163,280.8078459,187.84042,393.1499066,260.1869815,177.447784,378.3897094,238.4363298,177.8590351,372.0168889,278.4090514,190.1854222,350.9304492,330.4561907,197.5766161,335.5873347,0
266.0157609,1.5560067,222.4437185,0.337779543,231.3354445,0.398439658,136.2421923,-0.260516186,122.0329804,0.04433056,649.3466097,0.327806151,264.7448086,181.0456175,387.3972491,280.8078459,187.84042,393.1499066,260.1869815,177.447784,378.3897094,238.4363298,177.8590351,372.0168889,278.4090514,190.1854222,350.9304492,0
219.7585315,0.957456148,193.955857,-0.989641831,236.5759727,-0.161986289,139.4484042,-0.019390658,121.143007,0.03979411,651.4537218,0.726524771,244.2297397,183.7888184,385.689795,264.7448086,181.0456175,387.3972491,280.8078459,187.84042,393.1499066,260.1869815,177.447784,378.3897094,238.4363298,177.8590351,372.0168889,0
269.4090244,0.000299049,223.8693387,-0.351448797,189.872026,-0.82559003,153.7232981,1.263131191,192.8478284,1.134972175,788.5217202,1.263618924,206.8571942,188.0121885,386.2983644,244.2297397,183.7888184,385.689795,264.7448086,181.0456175,387.3972491,280.8078459,187.84042,393.1499066,260.1869815,177.447784,378.3897094,0
213.6860075,-0.273995348,212.5506891,0.32880666,248.0860473,0.799272956,199.8461884,0.52525775,261.3812025,1.144300827,825.326297,1.167662374,246.6391815,171.7976621,490.6847743,206.8571942,188.0121885,386.2983644,244.2297397,183.7888184,385.689795,264.7448086,181.0456175,387.3972491,280.8078459,187.84042,393.1499066,0
162.7360472,-1.042441745,202.6342244,-0.928311003,228.7705053,0.320143433,212.7209282,0.705874323,264.5672816,1.210569478,442.7865662,1.106254438,213.1183483,223.9661178,543.3537498,246.6391815,171.7976621,490.6847743,206.8571942,188.0121885,386.2983644,244.2297397,183.7888184,385.689795,264.7448086,181.0456175,387.3972491,0
142.0122964,1.600372689,246.1943331,-0.134395533,183.6961372,0.480112469,196.3852472,0.391092995,223.6448132,1.226188766,423.2743176,1.182033971,182.6851358,220.7457168,353.6769239,213.1183483,223.9661178,543.3537498,246.6391815,171.7976621,490.6847743,206.8571942,188.0121885,386.2983644,244.2297397,183.7888184,385.689795,0
232.731501,1.767165906,283.0983451,0.532563,196.0686694,0.374928609,176.0451631,0.772927019,215.4941294,1.49418559,603.3001361,1.457208126,194.1033148,190.0406922,323.4595654,182.6851358,220.7457168,353.6769239,213.1183483,223.9661178,543.3537498,246.6391815,171.7976621,490.6847743,206.8571942,188.0121885,386.2983644,0
313.9029766,1.935759633,280.6792772,1.299988885,167.7580073,-0.124567619,111.8617589,-0.213360114,110.894498,0.647022885,498.4924274,0.826894572,257.9149231,186.0569163,409.3971328,194.1033148,190.0406922,323.4595654,182.6851358,220.7457168,353.6769239,213.1183483,223.9661178,543.3537498,246.6391815,171.7976621,490.6847743,0
133.8662859,-0.307952428,179.4415522,1.812331611,149.361274,0.284658547,113.8503207,-0.374520869,122.0874219,-0.233959293,559.4786024,-0.802392039,297.2911269,139.8098831,304.6934627,257.9149231,186.0569163,409.3971328,194.1033148,190.0406922,323.4595654,182.6851358,220.7457168,353.6769239,213.1183483,223.9661178,543.3537498,0
192.7600463,1.979478566,194.5882861,2.286667945,129.1763467,-0.414884303,158.1056694,-1.246786633,156.5222988,-0.848441259,591.7731513,-1.361246217,156.6539191,131.6057973,340.7830122,297.2911269,139.8098831,304.6934627,257.9149231,186.0569163,409.3971328,194.1033148,190.0406922,323.4595654,182.6851358,220.7457168,353.6769239,0
259.9180079,1.962717683,224.1407022,0.653751422,179.7233538,1.987144907,154.207692,0.992683181,199.8780337,-1.999876312,649.6932827,-2.022618086,193.6741662,143.6410081,374.147725,156.6539191,131.6057973,340.7830122,297.2911269,139.8098831,304.6934627,257.9149231,186.0569163,409.3971328,194.1033148,190.0406922,323.4595654,0
273.5569795,1.823072579,285.5800395,1.972532328,180.6341314,1.656146306,138.3208819,0.839964943,163.5243549,-0.942526295,654.9929902,-1.338684834,242.0293551,166.9655229,424.7856582,193.6741662,143.6410081,374.147725,156.6539191,131.6057973,340.7830122,297.2911269,139.8098831,304.6934627,257.9149231,186.0569163,409.3971328,0
182.5304435,1.982279713,316.4800945,2.499371315,131.4650315,1.368721786,116.8132003,0.206849502,146.4601319,-1.371944851,647.7291968,-1.395880597,279.5685095,159.4775067,409.2586725,242.0293551,166.9655229,424.7856582,193.6741662,143.6410081,374.147725,156.6539191,131.6057973,340.7830122,297.2911269,139.8098831,304.6934627,0
283.8176776,-1.526083948,143.8556124,-2.27587139,153.4205191,1.173772443,103.4302305,-0.719641538,144.2773133,-1.610144491,621.9609279,-1.017857992,249.505269,124.1391159,397.0946644,279.5685095,159.4775067,409.2586725,242.0293551,166.9655229,424.7856582,193.6741662,143.6410081,374.147725,156.6539191,131.6057973,340.7830122,0
162.8759729,-2.577924146,99.51482347,-1.452138735,146.367654,-1.371465706,122.6989037,0.50845594,161.1649629,-1.677438798,688.7193113,-1.792214845,213.836645,128.4253748,383.1191206,249.505269,124.1391159,397.0946644,279.5685095,159.4775067,409.2586725,242.0293551,166.9655229,424.7856582,193.6741662,143.6410081,374.147725,0
149.5865951,0.35000555,118.473424,0.919367562,171.7321101,-1.321980588,152.3312081,-1.636383518,262.9444927,-1.531745214,864.9734749,-1.907154299,131.1953982,134.5332789,424.9421371,213.836645,128.4253748,383.1191206,249.505269,124.1391159,397.0946644,279.5685095,159.4775067,409.2586725,242.0293551,166.9655229,424.7856582,0
260.3088781,-1.830233597,171.3506075,-1.793492777,188.7847198,-0.779612644,173.2536604,-2.08858796,288.7873079,-1.858103106,691.4880644,-1.953459493,134.0300096,162.0316591,563.9589838,131.1953982,134.5332789,424.9421371,213.836645,128.4253748,383.1191206,249.505269,124.1391159,397.0946644,279.5685095,159.4775067,409.2586725,0
293.9838282,-1.539008148,172.9209384,-0.903106566,152.7062436,-1.351963911,171.9552126,-1.841318438,236.2252279,-1.794807181,337.3129811,-1.458699556,215.8297428,181.0191901,490.1376861,134.0300096,162.0316591,563.9589838,131.1953982,134.5332789,424.9421371,213.836645,128.4253748,383.1191206,249.505269,124.1391159,397.0946644,0
318.678302,-1.877800985,168.853498,0.067815917,140.0352941,-1.518492143,135.5170459,-2.133928518,242.1158124,-1.803535087,523.3553975,-1.565859894,233.4523833,162.3307281,286.7691045,215.8297428,181.0191901,490.1376861,134.0300096,162.0316591,563.9589838,131.1953982,134.5332789,424.9421371,213.836645,128.4253748,383.1191206,0
285.7166932,-2.097307911,167.6443949,-1.506020446,187.3647788,-1.958522243,107.5048668,-1.436138492,156.4126535,-1.924938031,576.747988,-1.782147272,243.7659,137.77617,382.735605,233.4523833,162.3307281,286.7691045,215.8297428,181.0191901,490.1376861,134.0300096,162.0316591,563.9589838,131.1953982,134.5332789,424.9421371,0
159.9312866,-0.865976426,241.1279386,-0.165375521,119.4632133,0.305281555,82.93642935,0.746618031,84.00420945,-0.148197729,360.1062437,0.218134159,226.6805441,147.4348228,366.5803208,243.7659,137.77617,382.735605,233.4523833,162.3307281,286.7691045,215.8297428,181.0191901,490.1376861,134.0300096,162.0316591,563.9589838,0
156.3801867,1.133323504,261.5690889,0.52683096,130.6310117,1.307455744,95.36326952,-1.111850555,96.57142638,-0.714898239,395.0999868,-0.811744981,200.5296126,101.1998213,222.0552266,226.6805441,147.4348228,366.5803208,243.7659,137.77617,382.735605,233.4523833,162.3307281,286.7691045,215.8297428,181.0191901,490.1376861,0
152.8587682,0.355160554,260.8566533,0.888614126,131.5750087,0.145880864,117.2668924,-2.051058796,112.0663618,-1.539201328,423.4004268,-1.400412377,208.9746378,112.9971406,245.8357066,200.5296126,101.1998213,222.0552266,226.6805441,147.4348228,366.5803208,243.7659,137.77617,382.735605,233.4523833,162.3307281,286.7691045,0
156.9097616,-0.355618574,232.2147276,0.981344923,123.7243747,-0.324196653,98.00098337,-0.806117933,99.44169801,-1.006256827,432.8469935,-0.760228594,206.8577107,124.4209506,267.7333943,208.9746378,112.9971406,245.8357066,200.5296126,101.1998213,222.0552266,226.6805441,147.4348228,366.5803208,243.7659,137.77617,382.735605,0
126.5059441,-1.204014007,235.1744599,-0.874862676,124.5526423,-1.032685838,96.69658258,-0.832300789,86.64732542,-1.071325158,434.2860774,-1.066672992,194.5622446,110.862679,266.1443457,206.8577107,124.4209506,267.7333943,208.9746378,112.9971406,245.8357066,200.5296126,101.1998213,222.0552266,226.6805441,147.4348228,366.5803208,0
128.0054054,0.009968287,235.4624202,-0.778959727,99.77278379,-0.473763196,93.3310515,-1.414065268,108.0805769,-1.874203964,469.373019,-1.661310888,180.840202,110.6246125,260.4667014,194.5622446,110.862679,266.1443457,206.8577107,124.4209506,267.7333943,208.9746378,112.9971406,245.8357066,200.5296126,101.1998213,222.0552266,0
132.4875906,-1.010518617,177.6031924,-0.073103912,101.9396805,0.180140316,90.88835807,0.213730585,115.3795771,-1.899157591,463.5429603,-1.377508748,181.7339128,96.55191764,288.7267979,180.840202,110.6246125,260.4667014,194.5622446,110.862679,266.1443457,206.8577107,124.4209506,267.7333943,208.9746378,112.9971406,245.8357066,0
138.8516213,-1.724464135,164.3227588,0.667401523,118.8857376,-1.996613662,102.5557836,-0.474031189,99.77133134,-0.460466245,466.4116426,-0.878286349,155.0453915,96.41401931,289.4612687,181.7339128,96.55191764,288.7267979,180.840202,110.6246125,260.4667014,194.5622446,110.862679,266.1443457,206.8577107,124.4209506,267.7333943,0
214.9457657,0.197589805,275.1369107,1.189553285,134.2961917,0.475639382,125.0871698,-0.517772634,176.5141757,-1.898758966,595.6122367,-1.766912319,151.5871901,110.7207606,283.091487,155.0453915,96.41401931,289.4612687,181.7339128,96.55191764,288.7267979,180.840202,110.6246125,260.4667014,194.5622446,110.862679,266.1443457,0
161.1652308,-0.341577857,234.560204,-2.202886363,83.35530182,-0.552633726,151.7928463,-1.714279466,201.2228889,-2.193322808,517.1761202,-2.073255411,245.0413382,129.6916807,386.0632062,151.5871901,110.7207606,283.091487,155.0453915,96.41401931,289.4612687,181.7339128,96.55191764,288.7267979,180.840202,110.6246125,260.4667014,0
146.3488969,-1.3707796,153.147227,0.194385791,173.9956974,-1.512344728,119.2150465,-0.691090571,188.7369663,-2.300834913,261.7241937,-1.798973352,197.8627174,117.5740741,359.1995046,245.0413382,129.6916807,386.0632062,151.5871901,110.7207606,283.091487,155.0453915,96.41401931,289.4612687,181.7339128,96.55191764,288.7267979,0
149.901136,0.70742786,188.5072226,2.250655521,138.2105733,-1.08351743,140.4771665,-1.814422101,180.3979063,-2.14192568,371.8894751,-1.739800393,149.748062,146.605372,225.23058,197.8627174,117.5740741,359.1995046,245.0413382,129.6916807,386.0632062,151.5871901,110.7207606,283.091487,155.0453915,96.41401931,289.4612687,0
177.5907145,-0.202347037,240.0465378,0.679209369,108.8098236,-0.138362342,114.7061305,-1.254358392,154.339135,-1.668790531,422.6200154,-1.958718191,169.2041793,139.3438699,276.1436907,149.748062,146.605372,225.23058,197.8627174,117.5740741,359.1995046,245.0413382,129.6916807,386.0632062,151.5871901,110.7207606,283.091487,0
147.8401692,2.045422124,190.0844761,1.320690225,112.9923833,0.624576161,117.0173037,-0.31878808,92.4117063,1.272285463,370.2641781,1.212804681,208.8186262,111.7579771,288.4795752,169.2041793,139.3438699,276.1436907,149.748062,146.605372,225.23058,197.8627174,117.5740741,359.1995046,245.0413382,129.6916807,386.0632062,0
121.0211029,0.239872189,165.4264789,0.071891718,130.8484223,0.531258551,138.8414158,0.316022703,101.4079388,0.747344264,421.5492374,0.923635849,168.9623227,115.0048435,231.3379422,208.8186262,111.7579771,288.4795752,169.2041793,139.3438699,276.1436907,149.748062,146.605372,225.23058,197.8627174,117.5740741,359.1995046,0
125.68605,0.208069896,174.6332175,0.698855592,83.15061672,0.241550593,123.149383,0.248628304,144.5750618,1.201937454,461.0355143,1.074436327,143.2237909,134.8449191,261.4785881,168.9623227,115.0048435,231.3379422,208.8186262,111.7579771,288.4795752,169.2041793,139.3438699,276.1436907,149.748062,146.605372,225.23058,0
199.0776565,-1.499104805,176.7314667,-0.616412327,107.5276493,0.023397293,113.4317973,0.513466565,140.9379782,0.865175102,484.6941981,1.168318886,150.1596337,103.1499999,302.8052881,143.2237909,134.8449191,261.4785881,168.9623227,115.0048435,231.3379422,208.8186262,111.7579771,288.4795752,169.2041793,139.3438699,276.1436907,0
140.8164104,0.126695163,168.0218499,-2.138638137,114.4194185,0.660288437,118.9677951,-0.261787437,104.3326323,0.750304649,467.5331165,1.048843664,187.9045616,110.4797233,312.8160882,150.1596337,103.1499999,302.8052881,143.2237909,134.8449191,261.4785881,168.9623227,115.0048435,231.3379422,208.8186262,111.7579771,288.4795752,0
163.0943623,-1.087267814,198.3519423,-1.141829854,88.64091621,0.175089202,105.11956,0.75262236,110.3864418,0.692334372,468.3758475,0.515994573,154.4191301,116.6936068,285.9328744,187.9045616,110.4797233,312.8160882,150.1596337,103.1499999,302.8052881,143.2237909,134.8449191,261.4785881,168.9623227,115.0048435,231.3379422,0
152.3761234,-1.832291855,179.694128,-0.641176235,81.38502793,-0.333683543,102.6246362,-0.043860139,101.6995542,-0.44848619,450.9930705,-0.192383958,180.7231523,96.88023812,289.3811447,154.4191301,116.6936068,285.9328744,187.9045616,110.4797233,312.8160882,150.1596337,103.1499999,302.8052881,143.2237909,134.8449191,261.4785881,0
130.6224653,0.621386307,174.2861464,-0.090769764,130.5867303,0.774939653,126.7282658,0.605339636,152.2678549,0.968046953,557.7760678,1.286061412,166.0351257,92.00483208,276.3463124,180.7231523,96.88023812,289.3811447,154.4191301,116.6936068,285.9328744,187.9045616,110.4797233,312.8160882,150.1596337,103.1499999,302.8052881,0
96.152641,0.00477856,157.4639426,0.207061352,142.3259012,0.03493523,147.8175371,0.802278113,205.6065072,0.954635454,588.4436893,1.148808312,152.4543059,128.6574981,355.0219613,166.0351257,92.00483208,276.3463124,180.7231523,96.88023812,289.3811447,154.4191301,116.6936068,285.9328744,187.9045616,110.4797233,312.8160882,0
112.1349511,1.247468626,139.1783314,0.264487468,115.463714,0.169206694,179.1995425,0.903970956,175.7370558,1.089167999,376.882121,0.994928213,126.8082918,145.0717191,397.0250982,152.4543059,128.6574981,355.0219613,166.0351257,92.00483208,276.3463124,180.7231523,96.88023812,289.3811447,154.4191301,116.6936068,285.9328744,0
142.3313637,0.488969293,107.8435467,0.25860103,75.99381867,0.515493108,143.9317824,0.487525857,185.6208505,1.159257649,297.9787908,1.193482519,125.6566413,147.3316283,276.3095884,126.8082918,145.0717191,397.0250982,152.4543059,128.6574981,355.0219613,166.0351257,92.00483208,276.3463124,180.7231523,96.88023812,289.3811447,0
130.1605396,0.166804952,103.4637695,0.533386276,86.15510234,0.676130664,134.80382,0.11404008,141.0031232,1.086405044,391.0514252,1.359596159,125.0874552,109.9628005,241.7998206,125.6566413,147.3316283,276.3095884,126.8082918,145.0717191,397.0250982,152.4543059,128.6574981,355.0219613,166.0351257,92.00483208,276.3463124,0
99.52062932,-0.337127847,91.61943238,1.239524589,84.7318835,-0.820381042,132.2212357,0.266884163,72.3277839,0.563717846,319.8103579,0.364694198,116.8121545,110.4794612,266.0272742,125.0874552,109.9628005,241.7998206,125.6566413,147.3316283,276.3095884,126.8082918,145.0717191,397.0250982,152.4543059,128.6574981,355.0219613,0
98.85221899,-0.922449783,103.8072971,1.398647361,117.3417302,0.267358423,138.074538,-0.777978197,107.3072496,-1.245974069,394.0891414,-1.314707773,95.57003085,108.4765596,196.0690709,116.8121545,110.4794612,266.0272742,125.0874552,109.9628005,241.7998206,125.6566413,147.3316283,276.3095884,126.8082918,145.0717191,397.0250982,0
110.0558946,-1.636833062,113.5692024,-0.227291282,117.3820679,-0.508124527,138.1034485,-0.534574822,109.2941195,-1.072209359,424.6368458,-1.512235595,101.3297581,127.7081341,250.6981955,95.57003085,108.4765596,196.0690709,116.8121545,110.4794612,266.0272742,125.0874552,109.9628005,241.7998206,125.6566413,147.3316283,276.3095884,0
141.8491587,-2.040020817,156.0344463,-2.003375194,106.2430843,-0.628286085,146.1281012,0.250197569,101.5987361,-0.733610444,422.7717278,-1.140926215,111.8125485,127.7427582,266.9654827,101.3297581,127.7081341,250.6981955,95.57003085,108.4765596,196.0690709,116.8121545,110.4794612,266.0272742,125.0874552,109.9628005,241.7998206,0
194.9538261,0.131859609,183.9450742,-1.881880497,113.1318627,-0.977868035,137.6578958,0.326953094,112.8768876,-1.278255661,456.6355494,-1.382139611,148.9418025,126.1855927,262.1852319,111.8125485,127.7427582,266.9654827,101.3297581,127.7081341,250.6981955,95.57003085,108.4765596,196.0690709,116.8121545,110.4794612,266.0272742,0
237.7881613,2.091836336,102.919129,-1.530444525,99.22806963,-0.501132657,143.4135078,-0.309189605,117.8834802,-1.479257306,452.6010379,-1.518306154,189.4494501,125.3948793,284.7562185,148.9418025,126.1855927,262.1852319,111.8125485,127.7427582,266.9654827,101.3297581,127.7081341,250.6981955,95.57003085,108.4765596,196.0690709,0
241.5983769,1.049215738,101.4481279,-0.822243489,111.1586182,-0.418897072,133.7797276,-0.225793683,107.0428228,-0.137808513,437.2000466,-0.544233603,170.3536451,121.3207887,285.2422591,189.4494501,125.3948793,284.7562185,148.9418025,126.1855927,262.1852319,111.8125485,127.7427582,266.9654827,101.3297581,127.7081341,250.6981955,0
244.3353026,0.145734491,147.2221318,-2.295169815,110.4943739,-0.629274016,135.3789609,-0.552946612,118.2900133,-1.038109401,469.2664789,-1.202733854,171.5232524,122.4691729,272.1214347,170.3536451,121.3207887,285.2422591,189.4494501,125.3948793,284.7562185,148.9418025,126.1855927,262.1852319,111.8125485,127.7427582,266.9654827,0
267.2516874,-0.705698796,144.324579,-2.216852678,154.2069063,-1.528677395,171.0485772,-1.718023254,160.3770506,-1.244296193,561.4012065,-1.494510773,195.7787172,122.9366674,293.7782461,171.5232524,122.4691729,272.1214347,170.3536451,121.3207887,285.2422591,189.4494501,125.3948793,284.7562185,148.9418025,126.1855927,262.1852319,0
246.0868237,1.74479708,136.4041632,-1.923725553,131.2767946,0.265683572,159.3126601,-2.068643601,194.4212737,-1.93338462,500.7763774,-2.057138353,205.7881332,162.6277417,360.8891285,195.7787172,122.9366674,293.7782461,171.5232524,122.4691729,272.1214347,170.3536451,121.3207887,285.2422591,189.4494501,125.3948793,284.7562185,0
164.3359349,0.135702388,155.9750044,-1.095591887,132.096714,-0.531477207,136.3270822,-1.43960005,169.6267168,-1.68909786,244.4092021,-1.560252051,191.2454934,145.2947273,347.5988255,205.7881332,162.6277417,360.8891285,195.7787172,122.9366674,293.7782461,171.5232524,122.4691729,272.1214347,170.3536451,121.3207887,285.2422591,0
120.4550809,-0.737623475,151.6986232,0.083314273,122.216088,0.591976961,127.5736629,-0.635940975,166.1822613,-1.360064803,363.9620569,-1.412752423,160.1554697,134.2118981,207.0179595,191.2454934,145.2947273,347.5988255,205.7881332,162.6277417,360.8891285,195.7787172,122.9366674,293.7782461,171.5232524,122.4691729,272.1214347,0
154.192473,-1.617768113,171.5355442,0.511387769,121.3475404,-0.662310266,104.92899,0.262388071,98.10804509,-1.074925152,380.5971733,-1.440025565,136.076852,124.8948755,265.0721591,160.1554697,134.2118981,207.0179595,191.2454934,145.2947273,347.5988255,205.7881332,162.6277417,360.8891285,195.7787172,122.9366674,293.7782461,0
82.69865549,-2.230695636,114.596206,0.685944792,152.2469418,1.292642373,94.58905721,-0.1076082,99.57100904,1.222148132,375.6774637,0.819841853,162.8640086,113.1382652,239.3526092,136.076852,124.8948755,265.0721591,160.1554697,134.2118981,207.0179595,191.2454934,145.2947273,347.5988255,205.7881332,162.6277417,360.8891285,0
58.97828289,0.829974163,138.5819857,0.831887008,101.3148323,0.008830421,107.9240521,0.980619092,128.6876848,1.205019271,419.926363,1.134980603,98.64743072,123.4179995,237.6242364,162.8640086,113.1382652,239.3526092,136.076852,124.8948755,265.0721591,160.1554697,134.2118981,207.0179595,191.2454934,145.2947273,347.5988255,0
78.45681222,-0.088686797,145.6599825,0.999635109,94.71924167,0.665108152,140.5842237,1.123293027,100.3982817,0.880461582,432.0655695,0.748776335,98.7801343,104.6194422,274.3070239,98.64743072,123.4179995,237.6242364,162.8640086,113.1382652,239.3526092,136.076852,124.8948755,265.0721591,160.1554697,134.2118981,207.0179595,0
79.80234443,0.08240232,191.7219594,1.644803745,98.62131772,0.658362691,100.6144313,0.430551637,116.5495024,0.692316719,462.0685989,1.015456636,112.0583974,117.6517327,266.2319256,98.7801343,104.6194422,274.3070239,98.64743072,123.4179995,237.6242364,162.8640086,113.1382652,239.3526092,136.076852,124.8948755,265.0721591,0
55.717903,0.83299913,197.4306852,0.377835302,136.0409031,0.15849477,105.1433726,0.053240484,99.09737176,0.96455918,456.8207325,0.952916341,135.7621519,99.61787452,289.3090507,112.0583974,117.6517327,266.2319256,98.7801343,104.6194422,274.3070239,98.64743072,123.4179995,237.6242364,162.8640086,113.1382652,239.3526092,0
76.07848302,-2.491710785,216.5657074,-0.859452306,85.62950435,-0.585586624,93.90901251,-0.016829089,80.50438897,0.199093287,435.3325854,0.281187434,126.5742941,120.5921379,277.9590521,135.7621519,99.61787452,289.3090507,112.0583974,117.6517327,266.2319256,98.7801343,104.6194422,274.3070239,98.64743072,123.4179995,237.6242364,0
61.23998715,1.596450861,220.7192233,-0.28212758,74.58614703,-1.611118392,102.6617832,0.800654455,78.8756183,0.960340744,444.2182349,0.898504923,146.3220952,89.76925843,257.9184872,126.5742941,120.5921379,277.9590521,135.7621519,99.61787452,289.3090507,112.0583974,117.6517327,266.2319256,98.7801343,104.6194422,274.3070239,0
165.3076298,0.810044363,247.9205352,0.394408351,69.2099992,0.029114687,135.2845574,0.562708489,147.7736399,1.354986224,548.1432119,1.458335486,140.9796052,88.6239651,261.5469266,146.3220952,89.76925843,257.9184872,126.5742941,120.5921379,277.9590521,135.7621519,99.61787452,289.3090507,112.0583974,117.6517327,266.2319256,0
219.086694,-0.074578651,257.0870834,0.8847847,119.6787304,0.664789534,143.9853433,0.858446349,199.8824655,1.062385821,575.5156012,1.139646584,206.6140825,102.2472783,347.9584259,140.9796052,88.6239651,261.5469266,146.3220952,89.76925843,257.9184872,126.5742941,120.5921379,277.9590521,135.7621519,99.61787452,289.3090507,0
140.9532292,-1.004694976,239.8304735,-0.480731216,68.38714416,0.450542441,148.0026706,0.580670514,179.0275201,1.024576145,308.9203103,0.938531392,238.0868887,131.8320368,387.6990333,206.6140825,102.2472783,347.9584259,140.9796052,88.6239651,261.5469266,146.3220952,89.76925843,257.9184872,126.5742941,120.5921379,277.9590521,0
117.331429,0.835853895,236.7251642,0.22780278,98.28794591,-0.380933999,135.5113772,0.081230642,171.6474242,1.101721118,308.954238,1.089058353,190.3918514,108.1949074,243.9739152,238.0868887,131.8320368,387.6990333,206.6140825,102.2472783,347.9584259,140.9796052,88.6239651,261.5469266,146.3220952,89.76925843,257.9184872,0
184.2001221,1.691885434,267.4144657,0.989544235,101.9651242,1.264176718,122.0520875,0.496954625,144.7242701,1.010557646,399.8211238,1.274388512,177.0282966,116.8996615,240.3008311,190.3918514,108.1949074,243.9739152,238.0868887,131.8320368,387.6990333,206.6140825,102.2472783,347.9584259,140.9796052,88.6239651,261.5469266,0
152.3752144,-1.413165981,205.5913754,1.712982472,59.51359867,0.334293067,113.3346688,0.005324877,81.86566029,-0.882192289,355.7280685,-0.416054109,225.8072939,112.0086059,272.272697,177.0282966,116.8996615,240.3008311,190.3918514,108.1949074,243.9739152,238.0868887,131.8320368,387.6990333,206.6140825,102.2472783,347.9584259,0
214.9344124,-1.880021265,150.2461967,0.634186914,63.85420202,1.013519145,126.6765649,-0.270959539,94.16525944,-0.900219429,395.1595932,-1.24067498,178.9832949,86.42413375,218.7968644,225.8072939,112.0086059,272.272697,177.0282966,116.8996615,240.3008311,190.3918514,108.1949074,243.9739152,238.0868887,131.8320368,387.6990333,0
264.6047466,-2.210100072,99.67581194,0.977576734,72.5328145,0.178455596,142.4533798,-0.279532672,92.28068788,-0.64777594,416.0028054,-0.994093707,182.5903045,95.26538346,244.6624263,178.9832949,86.42413375,218.7968644,225.8072939,112.0086059,272.272697,177.0282966,116.8996615,240.3008311,190.3918514,108.1949074,243.9739152,0
188.5843511,0.47578639,129.1496365,-0.412925925,88.62450046,-0.288917571,123.5085566,-0.537284024,116.3408786,-0.843123863,460.9602577,-1.070241089,182.1402793,107.4930972,254.1417466,182.5903045,95.26538346,244.6624263,178.9832949,86.42413375,218.7968644,225.8072939,112.0086059,272.272697,177.0282966,116.8996615,240.3008311,0
188.0748098,-0.259163443,119.8114327,-0.107596517,86.37187559,0.434246569,118.9126857,-1.140287311,106.7692993,-1.396395986,459.3489997,-1.208275688,158.8669938,106.0665285,288.6505681,182.1402793,107.4930972,254.1417466,182.5903045,95.26538346,244.6624263,178.9832949,86.42413375,218.7968644,225.8072939,112.0086059,272.272697,0
