LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha ,AvgBeta,AvgGamma,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,View
263.9668414,1.54703441,304.1948381,-1.157901019,204.22234,0.344794847,113.5002135,-0.200862257,89.99719467,0.797207791,403.7815881,0.716421275,284.0808398,158.8612768,246.8893914,288.2970613,184.7444348,269.5718211,381.8487338,165.0014417,280.93283,361.1182858,165.1596219,288.7634555,378.0922516,176.3554831,270.112494,392.6916983,161.0628404,252.7870627,2
268.5231851,0.636860532,287.8031602,-0.538135682,206.1615138,-0.370748026,113.6112465,-0.61107029,77.60722431,0.804058959,406.8494848,0.413031369,278.1631727,159.8863802,242.2283546,284.0808398,158.8612768,246.8893914,288.2970613,184.7444348,269.5718211,381.8487338,165.0014417,280.93283,361.1182858,165.1596219,288.7634555,378.0922516,176.3554831,270.112494,2
239.639887,-0.140224957,180.3764919,0.409995995,231.3233542,-0.833780482,130.6877151,-0.701822901,83.39500363,-0.561736785,408.4462894,0.006789145,210.0081895,181.0055347,245.9206465,278.1631727,159.8863802,242.2283546,284.0808398,158.8612768,246.8893914,288.2970613,184.7444348,269.5718211,381.8487338,165.0014417,280.93283,361.1182858,165.1596219,288.7634555,2
462.0766533,-2.32180194,492.5594794,-1.734661272,296.4267507,0.156103168,132.6860675,0.563490656,100.3121504,0.26693354,451.7670879,0.749442359,477.3180664,214.5564091,276.0396192,210.0081895,181.0055347,245.9206465,278.1631727,159.8863802,242.2283546,284.0808398,158.8612768,246.8893914,288.2970613,184.7444348,269.5718211,381.8487338,165.0014417,280.93283,2
397.2235006,-0.428695746,497.5644772,-1.200470271,250.0832073,1.041508742,139.9673302,1.12826743,178.7518558,0.786570919,462.0802923,0.860526387,447.3939889,195.0252688,320.4160741,477.3180664,214.5564091,276.0396192,210.0081895,181.0055347,245.9206465,278.1631727,159.8863802,242.2283546,284.0808398,158.8612768,246.8893914,288.2970613,184.7444348,269.5718211,2
537.0856998,1.687058357,410.1456877,-0.742325925,278.5715645,-1.286219762,145.8364736,0.572319292,134.6467509,0.8310539,300.2282967,0.906770636,473.6156938,212.2040191,217.4375238,447.3939889,195.0252688,320.4160741,477.3180664,214.5564091,276.0396192,210.0081895,181.0055347,245.9206465,278.1631727,159.8863802,242.2283546,284.0808398,158.8612768,246.8893914,2
679.8022657,0.993259201,359.9252174,0.087068688,228.8496981,0.719668098,118.4182094,0.811402726,102.3292786,0.812203174,350.840392,1.067049722,519.8637416,173.6339538,226.5848353,473.6156938,212.2040191,217.4375238,447.3939889,195.0252688,320.4160741,477.3180664,214.5564091,276.0396192,210.0081895,181.0055347,245.9206465,278.1631727,159.8863802,242.2283546,2
689.1108099,-0.038671774,383.387843,-1.687145914,231.915895,-0.987157149,126.6067661,-0.525158182,101.5194208,-1.116185387,349.9675191,-0.772411131,536.2493265,179.2613306,225.74347,519.8637416,173.6339538,226.5848353,473.6156938,212.2040191,217.4375238,447.3939889,195.0252688,320.4160741,477.3180664,214.5564091,276.0396192,210.0081895,181.0055347,245.9206465,2
745.9856931,-0.88349559,367.3434483,-1.002233349,298.8105235,-0.967919674,152.1555888,-0.430378348,105.1119413,-1.008677563,399.0324083,-1.079700784,556.6645707,225.4830562,252.0721748,536.2493265,179.2613306,225.74347,519.8637416,173.6339538,226.5848353,473.6156938,212.2040191,217.4375238,447.3939889,195.0252688,320.4160741,477.3180664,214.5564091,276.0396192,2
702.7582938,1.30137584,344.076844,-0.131757534,318.5263054,0.537329256,145.9675661,0.018413672,169.4210399,-1.324908252,451.5427316,-1.623214871,523.4175689,232.2469358,310.4818858,556.6645707,225.4830562,252.0721748,536.2493265,179.2613306,225.74347,519.8637416,173.6339538,226.5848353,473.6156938,212.2040191,217.4375238,447.3939889,195.0252688,320.4160741,2
745.5908691,0.384981733,349.4636372,0.415492045,339.0604355,-0.234222025,145.8572444,0.124887031,164.0427603,-0.565729553,451.6701529,-0.960878389,547.5272532,242.45884,307.8564566,523.4175689,232.2469358,310.4818858,556.6645707,225.4830562,252.0721748,536.2493265,179.2613306,225.74347,519.8637416,173.6339538,226.5848353,473.6156938,212.2040191,217.4375238,2
735.2101518,-0.550555566,368.402002,0.918032422,348.0182555,0.529090111,168.9319184,0.082307945,144.2805255,-0.683012287,440.4736662,-0.299242944,551.8060769,258.475087,292.3770959,547.5272532,242.45884,307.8564566,523.4175689,232.2469358,310.4818858,556.6645707,225.4830562,252.0721748,536.2493265,179.2613306,225.74347,519.8637416,173.6339538,226.5848353,2
791.894325,-1.680963946,405.149328,-2.489420545,340.1539826,-0.109044238,161.3261677,0.266799053,145.7003616,-0.398616051,437.3836128,-0.211334038,598.5218265,250.7400752,291.5419872,551.8060769,258.475087,292.3770959,547.5272532,242.45884,307.8564566,523.4175689,232.2469358,310.4818858,556.6645707,225.4830562,252.0721748,536.2493265,179.2613306,225.74347,2
318.5442655,-2.660629676,189.9489378,2.080502757,230.0889177,-0.337072517,155.5694829,1.136665117,140.3466246,-0.174307833,439.2157035,-0.642291438,254.2466017,192.8292003,289.7811641,598.5218265,250.7400752,291.5419872,551.8060769,258.475087,292.3770959,547.5272532,242.45884,307.8564566,523.4175689,232.2469358,310.4818858,556.6645707,225.4830562,252.0721748,2
434.2343851,2.387145599,303.1550402,2.08974619,354.9304183,1.090108513,182.8313326,0.349774368,163.7986056,-0.119178978,457.3508556,-0.636503359,368.6947127,268.8808755,310.5747306,254.2466017,192.8292003,289.7811641,598.5218265,250.7400752,291.5419872,551.8060769,258.475087,292.3770959,547.5272532,242.45884,307.8564566,523.4175689,232.2469358,310.4818858,2
144.4720498,2.168159274,140.5815537,0.500914217,241.0624742,0.058593069,144.2427108,-0.849207969,188.9291178,-1.131391995,502.9650151,-1.35667788,142.5268018,192.6525925,345.9470665,368.6947127,268.8808755,310.5747306,254.2466017,192.8292003,289.7811641,598.5218265,250.7400752,291.5419872,551.8060769,258.475087,292.3770959,547.5272532,242.45884,307.8564566,2
154.3584848,-1.995277055,109.4792348,-0.665183692,226.8158576,0.418736587,158.8138863,-1.205331738,243.4561702,-1.458499037,407.0700619,-1.430045303,131.9188598,192.814872,325.2631161,142.5268018,192.6525925,345.9470665,368.6947127,268.8808755,310.5747306,254.2466017,192.8292003,289.7811641,598.5218265,250.7400752,291.5419872,551.8060769,258.475087,292.3770959,2
155.2000567,-1.317648441,83.75598956,-0.976970674,204.7455442,0.150397593,192.8855398,-1.461328659,182.9800772,-1.024635673,332.699786,-1.154465517,119.4780231,198.815542,257.8399316,131.9188598,192.814872,325.2631161,142.5268018,192.6525925,345.9470665,368.6947127,268.8808755,310.5747306,254.2466017,192.8292003,289.7811641,598.5218265,250.7400752,291.5419872,2
403.2800499,2.196969218,218.0985165,2.64441043,230.8713845,0.546333286,204.1060707,1.583805497,152.4700606,-0.357740114,362.1552283,-1.136244238,310.6892832,217.4887276,257.3126445,119.4780231,198.815542,257.8399316,131.9188598,192.814872,325.2631161,142.5268018,192.6525925,345.9470665,368.6947127,268.8808755,310.5747306,254.2466017,192.8292003,289.7811641,2
454.9897966,0.855163405,199.4181563,1.716486309,152.3182796,1.017882554,120.1539634,0.070768618,142.0448135,0.229198314,411.2416671,0.607346001,327.2039765,136.2361215,276.6432403,310.6892832,217.4887276,257.3126445,119.4780231,198.815542,257.8399316,131.9188598,192.814872,325.2631161,142.5268018,192.6525925,345.9470665,368.6947127,268.8808755,310.5747306,2
444.8603542,-0.100752064,168.8139462,0.582371669,181.0619461,-0.541867776,133.9694818,0.363540719,138.5923286,0.355536859,407.8670792,0.762823417,306.8371502,157.515714,273.2297039,327.2039765,136.2361215,276.6432403,310.6892832,217.4887276,257.3126445,119.4780231,198.815542,257.8399316,131.9188598,192.814872,325.2631161,142.5268018,192.6525925,345.9470665,2
516.1615298,-1.316375618,297.0000647,-2.123289144,161.315895,-0.755864908,107.5429017,0.021257251,121.2447772,-0.487786459,413.7711365,0.006003887,406.5807973,134.4293984,267.5079569,306.8371502,157.515714,273.2297039,327.2039765,136.2361215,276.6432403,310.6892832,217.4887276,257.3126445,119.4780231,198.815542,257.8399316,131.9188598,192.814872,325.2631161,2
260.1585002,1.256985498,264.4976517,-0.114154675,117.0849815,0.708158753,106.8285301,-0.300001102,108.2638712,0.049252069,421.264286,0.779842625,262.328076,111.9567558,264.7640786,406.5807973,134.4293984,267.5079569,306.8371502,157.515714,273.2297039,327.2039765,136.2361215,276.6432403,310.6892832,217.4887276,257.3126445,119.4780231,198.815542,257.8399316,2
311.6277235,0.484565061,269.9351014,0.49113259,114.8246017,-1.057240675,102.5419355,0.226112535,104.7429624,0.848572388,411.7278371,0.973659953,290.7814125,108.6832686,258.2353998,262.328076,111.9567558,264.7640786,406.5807973,134.4293984,267.5079569,306.8371502,157.515714,273.2297039,327.2039765,136.2361215,276.6432403,310.6892832,217.4887276,257.3126445,2
436.0805143,-0.502216332,256.4228962,1.136521196,119.2946291,-0.784620295,107.8110202,-0.432383157,104.170644,0.416501052,412.9819215,0.256767725,346.2517053,113.5528247,258.5762828,290.7814125,108.6832686,258.2353998,262.328076,111.9567558,264.7640786,406.5807973,134.4293984,267.5079569,306.8371502,157.515714,273.2297039,327.2039765,136.2361215,276.6432403,2
533.1687328,-1.219340019,272.8068587,-0.332301581,138.6773657,0.04879137,111.0084538,-0.445450522,99.36371759,-0.036375922,415.7035066,-0.122714767,402.9877958,124.8429098,257.5336121,346.2517053,113.5528247,258.5762828,290.7814125,108.6832686,258.2353998,262.328076,111.9567558,264.7640786,406.5807973,134.4293984,267.5079569,306.8371502,157.515714,273.2297039,2
533.173543,-2.261413702,275.7180801,0.29197726,146.0203937,-0.108005991,113.730557,0.119701834,127.0380257,0.587641449,447.6845869,0.923111538,404.4458116,129.8754754,287.3613063,402.9877958,124.8429098,257.5336121,346.2517053,113.5528247,258.5762828,290.7814125,108.6832686,258.2353998,262.328076,111.9567558,264.7640786,406.5807973,134.4293984,267.5079569,2
459.9557167,-0.247347001,344.2675679,0.849282044,127.4103034,1.785553753,127.9382378,0.764911599,179.6842969,1.449014322,473.5617625,1.248026019,402.1116423,127.6742706,326.6230297,404.4458116,129.8754754,287.3613063,402.9877958,124.8429098,257.5336121,346.2517053,113.5528247,258.5762828,290.7814125,108.6832686,258.2353998,262.328076,111.9567558,264.7640786,2
408.1098909,-0.811864088,309.8866192,0.748929438,195.8214029,0.144998517,161.3823043,0.452508126,190.6201541,0.541637767,297.7041035,0.671829408,358.9982551,178.6018536,244.1621288,402.1116423,127.6742706,326.6230297,404.4458116,129.8754754,287.3613063,402.9877958,124.8429098,257.5336121,346.2517053,113.5528247,258.5762828,290.7814125,108.6832686,258.2353998,2
407.0713165,1.226359287,258.7834399,1.664980266,146.0415403,0.443787345,126.7709187,0.694527912,107.2305713,0.489783727,338.1089936,0.915373598,332.9273782,136.4062295,222.6697825,358.9982551,178.6018536,244.1621288,402.1116423,127.6742706,326.6230297,404.4458116,129.8754754,287.3613063,402.9877958,124.8429098,257.5336121,346.2517053,113.5528247,258.5762828,2
507.9740739,0.483533557,145.3214862,0.139004178,123.4574072,0.44461088,107.1229394,0.400794016,115.6822316,-0.624085366,333.019446,-0.080775757,326.6477801,115.2901733,224.3508388,332.9273782,136.4062295,222.6697825,358.9982551,178.6018536,244.1621288,402.1116423,127.6742706,326.6230297,404.4458116,129.8754754,287.3613063,402.9877958,124.8429098,257.5336121,2
467.3028384,2.687085351,133.7458612,0.804017947,136.1680787,-0.255825283,115.8998993,0.119296184,124.5849691,-0.818479349,393.7473242,-1.055322239,300.5243498,126.033989,259.1661467,326.6477801,115.2901733,224.3508388,332.9273782,136.4062295,222.6697825,358.9982551,178.6018536,244.1621288,402.1116423,127.6742706,326.6230297,404.4458116,129.8754754,287.3613063,2
530.8818198,2.160742452,131.2235436,-1.235867327,134.1173383,0.352743779,138.9294391,0.409308226,141.3851256,-1.519637245,410.7483883,-1.255003998,331.0526817,136.5233887,276.066757,300.5243498,126.033989,259.1661467,326.6477801,115.2901733,224.3508388,332.9273782,136.4062295,222.6697825,358.9982551,178.6018536,244.1621288,402.1116423,127.6742706,326.6230297,2
523.9936758,1.597338631,174.4788386,-1.003602187,121.7233844,-0.277503954,152.6239494,-0.417186094,106.3640851,-0.379625105,407.8429666,-0.459313488,349.2362572,137.1736669,257.1035259,331.0526817,136.5233887,276.066757,300.5243498,126.033989,259.1661467,326.6477801,115.2901733,224.3508388,332.9273782,136.4062295,222.6697825,358.9982551,178.6018536,244.1621288,2
380.0509411,0.821228267,233.410075,-2.3384742,124.4202746,0.331737072,128.0264756,0.841361586,90.2386752,-0.407237607,419.1153759,-0.807860645,306.7305081,126.2233751,254.6770256,349.2362572,137.1736669,257.1035259,331.0526817,136.5233887,276.066757,300.5243498,126.033989,259.1661467,326.6477801,115.2901733,224.3508388,332.9273782,136.4062295,222.6697825,2
371.0384393,-0.172857695,242.0866571,-1.596080973,110.5264068,-0.269943376,112.9462536,0.184696108,96.55660908,-0.360773386,412.7611154,-0.860344324,306.5625482,111.7363302,254.6588622,306.7305081,126.2233751,254.6770256,349.2362572,137.1736669,257.1035259,331.0526817,136.5233887,276.066757,300.5243498,126.033989,259.1661467,326.6477801,115.2901733,224.3508388,2
395.0799867,2.064196186,151.6340377,-0.851253834,121.7906532,0.425006394,125.5471045,0.291291725,104.8539101,1.540826046,417.3425067,0.880122725,273.3570122,123.6688789,261.0982084,306.5625482,111.7363302,254.6588622,306.7305081,126.2233751,254.6770256,349.2362572,137.1736669,257.1035259,331.0526817,136.5233887,276.066757,300.5243498,126.033989,259.1661467,2
353.9176085,1.249468469,147.4094269,-0.04226521,154.1525462,-2.457175172,127.1180359,-0.559340848,103.6556945,0.383870931,414.6285477,0.057822368,250.6635177,140.6352911,259.1421211,273.3570122,123.6688789,261.0982084,306.5625482,111.7363302,254.6588622,306.7305081,126.2233751,254.6770256,349.2362572,137.1736669,257.1035259,331.0526817,136.5233887,276.066757,2
377.8928408,0.322643642,175.2223381,0.342104914,98.1061351,0.876091603,142.5188365,-1.404576831,154.1263013,-1.416175092,471.3739123,-1.757653627,276.5575895,120.3124858,312.7501068,250.6635177,140.6352911,259.1421211,273.3570122,123.6688789,261.0982084,306.5625482,111.7363302,254.6588622,306.7305081,126.2233751,254.6770256,349.2362572,137.1736669,257.1035259,2
383.9959727,-1.315036537,244.0409753,-0.756708015,182.9598789,-2.244903747,173.7342939,-1.02372213,211.2625938,-1.408500399,453.7626372,-1.509597156,314.018474,178.3470864,332.5126155,276.5575895,120.3124858,312.7501068,250.6635177,140.6352911,259.1421211,273.3570122,123.6688789,261.0982084,306.5625482,111.7363302,254.6588622,306.7305081,126.2233751,254.6770256,2
336.0047376,-2.212844723,247.150483,-0.780411378,171.5323246,0.110932949,199.7351912,-1.130688985,160.4733873,-1.546536845,327.3647508,-1.529077125,291.5776103,185.6337579,243.9190691,314.018474,178.3470864,332.5126155,276.5575895,120.3124858,312.7501068,250.6635177,140.6352911,259.1421211,273.3570122,123.6688789,261.0982084,306.5625482,111.7363302,254.6588622,2
370.4382227,0.029940578,316.6627505,-2.490388681,217.1064578,-0.923606277,182.2352884,-0.245996525,123.9682436,-1.318987625,360.7558659,-1.59337091,343.5504866,199.6708731,242.3620548,291.5776103,185.6337579,243.9190691,314.018474,178.3470864,332.5126155,276.5575895,120.3124858,312.7501068,250.6635177,140.6352911,259.1421211,273.3570122,123.6688789,261.0982084,2
246.4271072,1.348242845,228.1550597,-1.676610552,226.0856986,-0.305123143,197.3471466,0.644413679,105.1894337,0.407050934,379.317751,0.682393575,237.2910835,211.7164226,242.2535924,343.5504866,199.6708731,242.3620548,291.5776103,185.6337579,243.9190691,314.018474,178.3470864,332.5126155,276.5575895,120.3124858,312.7501068,250.6635177,140.6352911,259.1421211,2
211.8550529,0.535280168,293.2074739,-1.322383074,176.4701471,0.294537041,212.8318143,-0.018613721,107.2048143,0.025448613,409.2256011,0.402682655,252.5312634,194.6509807,258.2152077,237.2910835,211.7164226,242.2535924,343.5504866,199.6708731,242.3620548,291.5776103,185.6337579,243.9190691,314.018474,178.3470864,332.5126155,276.5575895,120.3124858,312.7501068,2
265.8316675,-0.529541052,314.7261839,-0.777339512,170.2712846,0.195305556,195.4858054,0.177438032,104.071205,0.136364017,409.1836936,0.392181537,290.2789257,182.878545,256.6274493,252.5312634,194.6509807,258.2152077,237.2910835,211.7164226,242.2535924,343.5504866,199.6708731,242.3620548,291.5776103,185.6337579,243.9190691,314.018474,178.3470864,332.5126155,2
290.1795101,2.010605587,319.8426071,1.871727814,185.6937657,1.105365241,196.5530758,0.725578971,99.34295823,0.392583263,411.8236784,0.35080938,305.0110586,191.1234208,255.5833183,290.2789257,182.878545,256.6274493,252.5312634,194.6509807,258.2152077,237.2910835,211.7164226,242.2535924,343.5504866,199.6708731,242.3620548,291.5776103,185.6337579,243.9190691,2
386.9622928,1.356047712,346.964622,0.319019005,166.8958723,-0.899507632,194.6309813,-0.166450154,97.81406563,0.432125266,406.3923622,0.520146556,366.9634574,180.7634268,252.1032139,305.0110586,191.1234208,255.5833183,290.2789257,182.878545,256.6274493,252.5312634,194.6509807,258.2152077,237.2910835,211.7164226,242.2535924,343.5504866,199.6708731,242.3620548,2
333.9590862,0.630835507,359.3367293,1.022358575,183.9037762,-0.366725558,189.9628445,0.449431274,97.50086393,0.776732464,413.4508828,0.572258788,346.6479078,186.9333104,255.4758734,366.9634574,180.7634268,252.1032139,305.0110586,191.1234208,255.5833183,290.2789257,182.878545,256.6274493,252.5312634,194.6509807,258.2152077,237.2910835,211.7164226,242.2535924,2
281.4065593,0.422575252,424.7750455,1.58129294,185.572676,0.431668968,191.0261848,-0.036261841,99.19652395,0.433283926,411.217286,0.212968077,353.0908024,188.2994304,255.206905,346.6479078,186.9333104,255.4758734,366.9634574,180.7634268,252.1032139,305.0110586,191.1234208,255.5833183,290.2789257,182.878545,256.6274493,252.5312634,194.6509807,258.2152077,2
202.3679165,-0.484333891,456.8001874,2.22716217,165.4217546,-1.347400105,206.3380151,0.026513096,96.27577396,0.880806079,426.6799781,0.98116569,329.584052,185.8798849,261.477876,353.0908024,188.2994304,255.206905,346.6479078,186.9333104,255.4758734,366.9634574,180.7634268,252.1032139,305.0110586,191.1234208,255.5833183,290.2789257,182.878545,256.6274493,2
205.0499024,-0.511895986,392.6521997,0.528661382,166.47246,1.267124622,157.8679795,0.488788711,174.9831364,1.42503566,482.1650068,1.351744103,298.8510511,162.1702198,328.5740716,329.584052,185.8798849,261.477876,353.0908024,188.2994304,255.206905,346.6479078,186.9333104,255.4758734,366.9634574,180.7634268,252.1032139,305.0110586,191.1234208,255.5833183,2
391.8141671,-1.188710851,300.9008628,0.156553873,328.1970106,0.108851685,231.819684,1.007331267,247.4391109,1.047754928,398.1600698,0.909003942,346.357515,280.0083473,322.7995904,298.8510511,162.1702198,328.5740716,329.584052,185.8798849,261.477876,353.0908024,188.2994304,255.206905,346.6479078,186.9333104,255.4758734,366.9634574,180.7634268,252.1032139,2
429.979094,0.582513239,355.0189141,0.546581021,262.8891475,0.464636442,202.9603771,0.483003274,190.9183712,1.105628486,385.3378941,0.995487326,392.4990041,232.9247623,288.1281327,346.357515,280.0083473,322.7995904,298.8510511,162.1702198,328.5740716,329.584052,185.8798849,261.477876,353.0908024,188.2994304,255.206905,346.6479078,186.9333104,255.4758734,2
610.226112,-0.723732616,406.5643349,1.587968921,295.3553063,-0.286394503,196.9703241,0.119199859,146.6197895,-0.119996323,374.6867535,0.553554519,508.3952235,246.1628152,260.6532715,392.4990041,232.9247623,288.1281327,346.357515,280.0083473,322.7995904,298.8510511,162.1702198,328.5740716,329.584052,185.8798849,261.477876,353.0908024,188.2994304,255.206905,2
572.6171613,1.645190981,413.2025892,0.157909093,257.218145,0.337221749,212.5705865,-0.630434165,153.950864,-1.186121056,430.5473922,-0.600432409,492.9098753,234.8943658,292.2491281,508.3952235,246.1628152,260.6532715,392.4990041,232.9247623,288.1281327,346.357515,280.0083473,322.7995904,298.8510511,162.1702198,328.5740716,329.584052,185.8798849,261.477876,2
572.4022521,0.695819566,351.8451284,0.846532046,286.5991769,0.920506375,197.1192565,-0.101825214,151.507037,-1.148747954,441.5975532,-1.052873113,462.1236903,241.8592167,296.5522951,492.9098753,234.8943658,292.2491281,508.3952235,246.1628152,260.6532715,392.4990041,232.9247623,288.1281327,346.357515,280.0083473,322.7995904,298.8510511,162.1702198,328.5740716,2
564.6873287,-0.681849724,331.9701129,-0.746842763,263.2890428,0.275327027,203.83697,-0.88760356,141.6175948,-1.174143987,447.2864851,-0.792579274,448.3287208,233.5630064,294.45204,462.1236903,241.8592167,296.5522951,492.9098753,234.8943658,292.2491281,508.3952235,246.1628152,260.6532715,392.4990041,232.9247623,288.1281327,346.357515,280.0083473,322.7995904,2
613.9198688,-1.805609963,350.63718,-0.15324181,250.6540666,-0.210715749,199.010676,-0.505331647,134.8247112,-0.64816611,448.0977789,-0.314255221,482.2785244,224.8323713,291.4612451,448.3287208,233.5630064,294.45204,462.1236903,241.8592167,296.5522951,492.9098753,234.8943658,292.2491281,508.3952235,246.1628152,260.6532715,392.4990041,232.9247623,288.1281327,2
628.2901041,0.376462403,329.9500617,0.598653785,250.5243605,-0.827393006,200.9225382,0.264310941,133.8020599,-0.223999926,460.7569581,-0.587600229,479.1200829,225.7234494,297.279509,482.2785244,224.8323713,291.4612451,448.3287208,233.5630064,294.45204,462.1236903,241.8592167,296.5522951,492.9098753,234.8943658,292.2491281,508.3952235,246.1628152,260.6532715,2
628.4023467,-0.490911065,307.5972244,0.943418934,288.7726495,0.019380197,198.3661404,1.108426911,175.7604339,0.180923519,483.7626939,-0.400294694,467.9997856,243.569395,329.7615639,479.1200829,225.7234494,297.279509,482.2785244,224.8323713,291.4612451,448.3287208,233.5630064,294.45204,462.1236903,241.8592167,296.5522951,492.9098753,234.8943658,292.2491281,2
679.1313376,-1.440976614,305.1091908,-0.264921092,266.9112075,0.595856677,189.0245441,0.174528289,159.3025724,0.463846634,471.4286872,-0.043777241,492.1202642,227.9678758,315.3656298,467.9997856,243.569395,329.7615639,479.1200829,225.7234494,297.279509,482.2785244,224.8323713,291.4612451,448.3287208,233.5630064,294.45204,462.1236903,241.8592167,296.5522951,2
516.0810541,0.266475368,309.53222,1.89146824,160.4544854,0.471510942,167.9032715,0.504740366,176.7879187,0.059444709,501.0896883,-0.816453811,412.8066371,164.1788785,338.9388035,492.1202642,227.9678758,315.3656298,467.9997856,243.569395,329.7615639,479.1200829,225.7234494,297.279509,482.2785244,224.8323713,291.4612451,448.3287208,233.5630064,294.45204,2
519.0291505,-0.513460327,302.8442415,2.492192517,186.651794,-0.080743412,180.4829285,0.012614986,139.3728143,-0.498580925,462.0742056,-1.054938823,410.936696,183.5673613,300.72351,412.8066371,164.1788785,338.9388035,492.1202642,227.9678758,315.3656298,467.9997856,243.569395,329.7615639,479.1200829,225.7234494,297.279509,482.2785244,224.8323713,291.4612451,2
196.7448499,1.515728337,347.7222275,-2.075978429,240.543056,-1.972491215,190.6850408,-1.119177824,172.8012925,-1.571748464,301.7723899,-1.510163404,272.2335387,215.6140484,237.2868412,410.936696,183.5673613,300.72351,412.8066371,164.1788785,338.9388035,492.1202642,227.9678758,315.3656298,467.9997856,243.569395,329.7615639,479.1200829,225.7234494,297.279509,2
393.2486318,0.962264918,167.9550345,-1.331859107,180.4974059,0.408618417,191.3473119,-1.104460593,160.0401373,-0.83397257,380.0040257,-1.236350031,280.6018332,185.9223589,270.0220815,272.2335387,215.6140484,237.2868412,410.936696,183.5673613,300.72351,412.8066371,164.1788785,338.9388035,492.1202642,227.9678758,315.3656298,467.9997856,243.569395,329.7615639,2
400.4064235,0.595632214,152.1059174,-0.778301613,215.8559897,-0.306775497,166.7003869,1.105195785,176.6327733,0.433059697,396.3464239,0.640937906,276.2561705,191.2781883,286.4895986,280.6018332,185.9223589,270.0220815,272.2335387,215.6140484,237.2868412,410.936696,183.5673613,300.72351,412.8066371,164.1788785,338.9388035,492.1202642,227.9678758,315.3656298,2
336.0808699,-0.531713344,149.262034,0.218446075,184.1844257,-0.93161124,167.3801434,0.247841087,157.2416068,0.142404113,430.9383092,0.58578659,242.671452,175.7822846,294.089958,276.2561705,191.2781883,286.4895986,280.6018332,185.9223589,270.0220815,272.2335387,215.6140484,237.2868412,410.936696,183.5673613,300.72351,412.8066371,164.1788785,338.9388035,2
263.1437183,-1.463668062,139.8639406,0.830688051,153.1118876,0.413972595,158.6296033,0.437963876,146.4337319,0.763935419,437.6278498,0.708808699,201.5038295,155.8707455,292.0307909,242.671452,175.7822846,294.089958,276.2561705,191.2781883,286.4895986,280.6018332,185.9223589,270.0220815,272.2335387,215.6140484,237.2868412,410.936696,183.5673613,300.72351,2
308.9694985,0.998445647,289.8765876,1.209552309,186.7391812,1.021279446,176.102705,1.695971937,132.4363999,0.888857492,446.0648524,0.690354792,299.4230431,181.4209431,289.2506262,201.5038295,155.8707455,292.0307909,242.671452,175.7822846,294.089958,276.2561705,191.2781883,286.4895986,280.6018332,185.9223589,270.0220815,272.2335387,215.6140484,237.2868412,2
330.3196844,-0.497421516,132.7406898,1.529449903,179.5080891,-0.545682663,178.9639076,0.126520042,111.700219,-0.244313411,445.1768363,0.521272568,231.5301871,179.2359984,278.4385277,299.4230431,181.4209431,289.2506262,201.5038295,155.8707455,292.0307909,242.671452,175.7822846,294.089958,276.2561705,191.2781883,286.4895986,280.6018332,185.9223589,270.0220815,2
171.7964394,-1.050480164,267.782773,0.234457754,141.9055227,-0.156225741,180.5781558,0.813568068,112.3229217,1.028132813,439.3302244,0.485788597,219.7896062,161.2418393,275.8265731,231.5301871,179.2359984,278.4385277,299.4230431,181.4209431,289.2506262,201.5038295,155.8707455,292.0307909,242.671452,175.7822846,294.089958,276.2561705,191.2781883,286.4895986,2
393.9709076,-1.907759485,153.5376696,1.034196184,155.5954903,0.276639809,169.3811457,0.608283764,96.60936525,-0.216742061,434.1873286,-0.340887605,273.7542886,162.488318,265.3983469,219.7896062,161.2418393,275.8265731,231.5301871,179.2359984,278.4385277,299.4230431,181.4209431,289.2506262,201.5038295,155.8707455,292.0307909,242.671452,175.7822846,294.089958,2
268.2590604,-2.482029187,190.8185579,0.719720613,162.1747444,2.137706144,158.7885196,-0.030119869,63.61268493,0.128026564,426.1234979,0.543268351,229.5388092,160.481632,244.8680914,273.7542886,162.488318,265.3983469,219.7896062,161.2418393,275.8265731,231.5301871,179.2359984,278.4385277,299.4230431,181.4209431,289.2506262,201.5038295,155.8707455,292.0307909,2
467.7435252,0.619821923,424.8138757,1.752455658,334.9599743,-0.634354046,171.4757512,0.595500316,131.7606716,-1.235448043,404.2530308,-0.057886114,446.2787005,253.2178628,268.0068512,229.5388092,160.481632,244.8680914,273.7542886,162.488318,265.3983469,219.7896062,161.2418393,275.8265731,231.5301871,179.2359984,278.4385277,299.4230431,181.4209431,289.2506262,2
461.0116048,-0.481423221,369.3168534,0.419159055,352.6874196,-0.180133605,216.4684812,-0.114422377,152.6490267,0.599119316,452.0236985,0.653513402,415.1642291,284.5779504,302.3363626,446.2787005,253.2178628,268.0068512,229.5388092,160.481632,244.8680914,273.7542886,162.488318,265.3983469,219.7896062,161.2418393,275.8265731,231.5301871,179.2359984,278.4385277,2
