Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase
53.127530336380005,501,357.81753293908383,1.0330510992845745,341.4902633097613,0.4121949947019978,369.22255524725233,1.322671976813525,268.61112301259476,0.5228746691058146,252.42695003846595,-1.1437921357193852,337.2465603164621,-1.4080052277115183
53.22539710998535,502,419.6826747525789,1.8539913570441977,437.9094077847116,1.2483061385848717,309.198420016316,1.8625254038629535,263.02954586491063,0.6785328018148775,252.27230880067964,-0.6600030692145472,295.69562310640714,-0.49192607014419726
53.328543186187744,503,421.0862947459433,1.2377435843454112,548.9379386007145,1.5993339103315156,263.6745391394511,0.3097237500314102,256.2058289704674,0.0539702989823914,263.0564072512015,1.4335535919494133,335.3757602023499,0.6006513945747426
53.43015122413635,504,406.9679152134494,-1.3877142265118105,450.11422609905884,2.2173180596472566,189.77393775232156,-0.3692181583071885,260.75053886160345,-0.5785600364014905,274.569632951896,0.1215055969055293,328.91110991240964,0.3688351210427608
53.5288450717926,505,453.2656835079814,0.7797949717559215,475.3372760642688,0.7989737089561042,181.50807249866259,1.715076025043474,277.99846922643303,0.8919663702835141,271.01993087028296,-0.16821798683728814,310.3365658853652,-0.2859969819698308
53.630778312683105,506,454.66207476674276,0.2413392576390101,352.71296698847647,-0.6167777676831488,225.6713472535902,2.672776906141803,255.33541577956763,-0.1227662794261347,228.97011906938596,-0.03458848651857484,289.7135104580742,0.47436123980440187
53.729655504226685,507,445.38535823677415,-0.970457736492673,339.39290228143005,0.020400921551569362,164.95543986001198,-0.7749127263572462,291.20986057204027,-0.8660134797384453,250.2218841428212,0.08110208927364747,297.30226029155443,-0.4358586348566321
53.83170461654663,508,492.0237849849046,-2.2265729528261193,311.9591159540298,0.8205702606919244,261.69003525169876,-0.7962954822810723,264.7903875742594,0.6153967140680779,265.15263038662584,0.7630464483384238,318.99315911548206,0.8656574332096308
53.9347083568573,509,903.7557406069975,2.1083543824356976,471.74556804476816,-1.056770453975788,224.85225792379129,0.5888240316669842,350.8705816999087,0.4518367496953666,262.95306353478827,0.8960497922964289,330.2195845083626,0.43568289197176074
54.03259205818176,510,773.0738934784486,0.9123408358002033,456.95755713616927,-0.2507747457609874,223.4557999377068,-1.2657211304814113,374.0285452641735,0.024661971209441587,298.467756466797,0.8249935678036536,341.16750819880235,0.5180312155610993
54.1357696056366,511,789.1552774526755,0.3835656477203648,432.2779143652943,0.2841049847269891,197.56379249929182,0.46622780954734927,358.7608046742875,0.159694690526287,282.9819272578127,0.472070468485877,340.1349155534506,0.5683796643232203
54.237741231918335,512,780.1256072852436,-0.7410224364538227,431.10737013969793,0.5397145624833889,212.78112365785682,-0.2648663903957633,373.6272098762729,0.6093594423446492,267.00793052711106,-0.24517211405444223,321.80701617066677,0.3097440543258007
54.336047410964966,513,798.5109678197402,-1.6039952799421193,384.55422101443247,0.9245818764345405,204.01006492911088,-1.0148787302562639,394.14578234465654,-0.13226184890427037,237.13182763190045,-0.6757103553435495,307.4267394932541,-0.03461907187676523
54.43787217140198,514,800.0415102324835,0.5244769431101992,374.1205923270504,1.6095831470318818,200.89316722312725,0.9744329265449094,377.0626312955241,-0.26738307633983777,240.1141970643228,0.7079939079445192,301.758331038552,0.3264099900133517
54.53661322593689,515,793.8430223479484,-0.3479782699462413,390.19154088106353,0.18081445362776774,169.72986003850846,0.12580944555424747,346.43280654908096,-0.37589729935882094,221.65175257824123,0.45076650461795964,310.6244419840013,0.7245460062503781
